duty_median_Thorax,duty_median_Abdomen,duty_median_Tot
0.6,0.582575758,0.604166667
0.553553391,0.578947368,0.52238806
0.52173913,0.486486486,0.5
0.52173913,0.486486486,0.5
0.521126761,0.483870968,0.5
0.521126761,0.482142857,0.5
0.52173913,0.486486486,0.5
0.52173913,0.486486486,0.5
0.521126761,0.486486486,0.5
0.521126761,0.486486486,0.5
0.521126761,0.487179487,0.5
0.52173913,0.482758621,0.5
0.52173913,0.509819022,0.507692308
0.52173913,0.508931419,0.507144315
0.520833333,0.485714286,0.5
0.520408163,0.487179487,0.505747126
0.520833333,0.487179487,0.5
0.521126761,0.484611742,0.5
0.521432945,0.486486486,0.504003534
0.520833333,0.486486486,0.507246377
0.521126761,0.487179487,0.507042254
0.52173913,0.486486486,0.507042254
0.52173913,0.486486486,0.507462687
0.52173913,0.524590164,0.514705882
0.52173913,0.525006946,0.514705882
0.523809524,0.5,0.509803922
0.52173913,0.523076923,0.515625
0.523076923,0.523809524,0.514705882
0.52173913,0.485714286,0.507042254
0.52173913,0.486486486,0.507246377
0.52173913,0.486111111,0.507462687
0.52173913,0.486486486,0.507042254
0.523443223,0.486486486,0.507042254
0.52173913,0.486486486,0.507692308
0.522727273,0.4875,0.507692308
0.521980676,0.487179487,0.507692308
0.523443223,0.487179487,0.507692308
0.525,0.486486486,0.507936508
0.523076923,0.486486486,0.5
0.621212121,0.578125,0.576271186
0.595238095,0.578125,0.576271186
0.613469157,0.566666667,0.5
0.521126761,0.486486486,0.5
0.520833333,0.486486486,0.5
0.520833333,0.486486486,0.5
0.520547945,0.487179487,0.507042254
0.520547945,0.487179487,0.507462687
0.520204082,0.487804878,0.50869631
0.52,0.487339744,0.507936508
0.52,0.487804878,0.5
0.52,0.490196078,0.510204082
0.52173913,0.488762626,0.507354532
0.52173913,0.4875,0.503944453
0.517857143,0.488888889,0.5
0.517857143,0.488888889,0.5
0.517857143,0.488888889,0.5
0.52,0.486832987,0.5
0.517857143,0.487804878,0.5
0.517857143,0.489361702,0.5
0.519230769,0.489125296,0.5
0.52,0.486486486,0.5
0.519355644,0.486486486,0.5
0.519230769,0.486486486,0.5
0.519230769,0.486486486,0.5
0.522222222,0.486486486,0.508066615
0.52173913,0.486486486,0.507936508
0.519230769,0.487179487,0.507692308
0.519230769,0.487179487,0.507042254
0.518987342,0.486486486,0.505494505
0.519230769,0.486486486,0.5
0.517857143,0.486486486,0.5
0.520408163,0.487179487,0.507042254
0.519178226,0.486486486,0.5
0.518187831,0.487179487,0.502512563
0.520547945,0.487179487,0.5
0.529411765,0.486486486,0.506206897
0.528735632,0.486486486,0.506757991
0.517857143,0.486013302,0.5
0.517857143,0.486486486,0.5
0.521126761,0.486486486,0.5
0.521126761,0.486486486,0.5
0.517857143,0.486486486,0.5
0.516666667,0.486486486,0.5
0.517241379,0.486486486,0.5
0.518987342,0.486486486,0.5
0.519125683,0.486486486,0.5
0.517857143,0.486111111,0.5
0.517857143,0.486486486,0.5
0.517857143,0.486486486,0.5
0.516666667,0.485714286,0.5
0.517857143,0.486486486,0.5
0.517857143,0.485714286,0.5
0.517857143,0.483045977,0.5
0.517857143,0.486111111,0.5
0.571428571,0.540983607,0.522727273
0.568965517,0.575757576,0.542594278
0.543859649,0.547410103,0.510638298
0.548387097,0.483870968,0.5
0.564102564,0.484375,0.5
0.570422535,0.483333333,0.5
0.520204082,0.484848485,0.5
0.521126761,0.486486486,0.5
0.520833333,0.486486486,0.5
0.520408163,0.486486486,0.5
0.52,0.486298799,0.5
0.519230769,0.486486486,0.5
0.522727273,0.484848485,0.5
0.52173913,0.484375,0.5
0.51974026,0.486486486,0.5
0.52,0.486486486,0.5
0.519355644,0.486486486,0.5
0.519355644,0.486486486,0.5
0.517857143,0.485714286,0.5
0.519109056,0.486111111,0.5
0.520408163,0.485714286,0.5
0.52,0.485714286,0.5
0.51754386,0.485714286,0.5
0.520478054,0.507246377,0.510204082
0.595328971,0.583874459,0.653696498
0.595328971,0.583874459,0.653696498
0.566151398,0.486486486,0.507042254
0.525211864,0.487179487,0.5
0.548387097,0.486486486,0.507042254
0.528301887,0.487179487,0.5
0.51749286,0.487179487,0.5
0.519230769,0.487179487,0.5
0.517047656,0.487179487,0.5
0.516666667,0.487179487,0.5
0.516666667,0.486832987,0.5
0.515625,0.487179487,0.5
0.516666667,0.487179487,0.5
0.516575092,0.486486486,0.5
0.517241379,0.487179487,0.5
0.516666667,0.487179487,0.5
0.514285714,0.487179487,0.5
0.516129032,0.487179487,0.5
0.515625,0.487179487,0.5
0.514285714,0.486486486,0.5
0.513513514,0.487179487,0.5
0.515625,0.486486486,0.5
0.516483516,0.486486486,0.5
0.516483516,0.486486486,0.5
0.515625,0.486486486,0.5
0.515625,0.486486486,0.5
0.514718615,0.486486486,0.5
0.514285714,0.486486486,0.5
0.515625,0.487179487,0.5
0.515625,0.486486486,0.5
0.516129032,0.487179487,0.5
0.517857143,0.487179487,0.5
0.517241379,0.486486486,0.5
0.516666667,0.486486486,0.5
0.513513514,0.487179487,0.5
0.516129032,0.487179487,0.5
0.514285714,0.486486486,0.5
0.513513514,0.486486486,0.5
0.516666667,0.487179487,0.5
0.515625,0.487179487,0.5
0.514285714,0.487179487,0.5
0.514285714,0.486486486,0.5
0.515877016,0.486486486,0.5
0.515625,0.486486486,0.5
0.514285714,0.486832987,0.5
0.515625,0.486832987,0.5
0.516666667,0.487179487,0.5
0.515151515,0.487179487,0.5
0.514285714,0.487179487,0.5
0.517241379,0.487179487,0.5
0.5167603,0.486486486,0.5
0.516129032,0.486832987,0.5
0.514285714,0.487179487,0.5
0.514285714,0.487179487,0.5
0.516575092,0.487179487,0.5
0.516129032,0.487179487,0.5
0.516129032,0.487179487,0.5
0.516666667,0.487179487,0.5
0.516666667,0.487179487,0.5
0.516666667,0.487179487,0.5
0.517857143,0.487179487,0.5
0.517857143,0.487179487,0.5
0.517857143,0.486832987,0.5
0.516666667,0.486832987,0.5
0.516666667,0.486486486,0.5
0.516666667,0.486486486,0.5
0.516666667,0.486486486,0.5
0.516306274,0.486486486,0.5
0.516666667,0.486486486,0.5
0.517857143,0.486486486,0.5
0.52,0.486486486,0.5
0.519230769,0.486486486,0.5
0.52,0.486486486,0.5
0.517857143,0.486486486,0.5
0.52,0.487179487,0.5
0.518518519,0.487179487,0.5
0.514285714,0.486486486,0.5
0.516306274,0.486486486,0.5
0.517241379,0.486486486,0.5
0.516853933,0.486486486,0.5
0.516666667,0.487179487,0.5
0.516666667,0.486486486,0.5
0.626865672,0.575757576,0.519900498
0.614035088,0.578947368,0.555555556
0.563619415,0.51779382,0.513157895
0.516666667,0.486486486,0.5
0.517700501,0.486486486,0.5
0.517047656,0.486486486,0.5
0.516666667,0.486298799,0.496124031
0.516666667,0.484375,0.5
0.516129032,0.486111111,0.5
0.516666667,0.485714286,0.5
0.516306274,0.484848485,0.496124031
0.516575092,0.486486486,0.5
0.516129032,0.486486486,0.5
0.517857143,0.487179487,0.5
0.517047656,0.486486486,0.5
0.516666667,0.485714286,0.496124031
0.516666667,0.486486486,0.5
0.516666667,0.487179487,0.5
0.515151515,0.486486486,0.5
0.516575092,0.486486486,0.5
0.516129032,0.486486486,0.5
0.516306274,0.487179487,0.5
0.515625,0.487179487,0.5
0.516129032,0.487179487,0.5
0.517241379,0.487179487,0.5
0.517241379,0.486486486,0.5
0.516575092,0.487179487,0.5
0.515625,0.487179487,0.5
0.516666667,0.487179487,0.5
0.516666667,0.486486486,0.5
0.516129032,0.487179487,0.5
0.516666667,0.487179487,0.5
0.517241379,0.487179487,0.5
0.516129032,0.487179487,0.5
0.515789474,0.486486486,0.5
0.515707237,0.486486486,0.5
0.516306274,0.487179487,0.5
0.557692308,0.584415584,0.516685206
0.557692308,0.583874459,0.516685206
0.517241379,0.485714286,0.5
0.520204082,0.486486486,0.5
0.519230769,0.486486486,0.5
0.517241379,0.486486486,0.5
0.516129032,0.486486486,0.5
0.515151515,0.487179487,0.5
0.514285714,0.486486486,0.5
0.514285714,0.486486486,0.5
0.514285714,0.486486486,0.5
0.515151515,0.486832987,0.5
0.525423729,0.512195122,0.5
0.524199844,0.514705882,0.5
0.511627907,0.486486486,0.5
0.513513514,0.486486486,0.5
0.512552521,0.487179487,0.5
0.550897436,0.582575758,0.525428413
0.550897436,0.582575758,0.526603096
0.524822695,0.487179487,0.5
0.516129032,0.487179487,0.495495495
0.514285714,0.487179487,0.5
0.513513514,0.487179487,0.5
0.513899614,0.486832987,0.5
0.514285714,0.487179487,0.5
0.513157895,0.486486486,0.5
0.514285714,0.487179487,0.5
0.595238095,0.578125,0.510638298
0.595238095,0.578125,0.514705882
0.565503432,0.486486486,0.510638298
0.511627907,0.486486486,0.5
0.512195122,0.486486486,0.5
0.511627907,0.487179487,0.5
0.511627907,0.484375,0.493506494
0.512195122,0.485714286,0.5
0.511627907,0.485912698,0.5
0.563333333,0.580666792,0.642725599
0.595238095,0.439443703,0.640328317
0.383561644,0.307681041,0.319940476
,,
0.313953488,0.475692964,0.558139535
0.226804124,0.312481858,0.558139535
0.2375,0.25,0.619469027
0.396946565,0.419047619,0.4784594
0.348484848,0.355652174,0.493150685
0.32786282,0.456099152,0.493150685
0.344262295,0.431746032,0.521575342
0.348484848,0.5,0.459347301
0.459459459,0.417316017,0.414634146
0.487804878,0.427170868,0.428571429
0.353929924,0.431746032,0.483417448
0.2375,0.666666667,0.018335467
0.14701087,0.06372549,0.030032808
0.394047619,0.091559371,0.031635992
0.35634119,0.481865285,0.37254902
0.271284271,0.481865285,0.37254902
0.287526427,0.48065867,0.374193973
0.272727273,0.463328512,0.374193973
0.310822898,0.457373086,0.414634146
0.313953488,0.489130435,0.37254902
0.364531198,0.489130435,0.372093023
0.25245098,0.490651558,0.418604651
0.254901961,0.394736842,0.378378378
0.396946565,0.484291245,0.402597403
0.398734177,0.420289855,0.418604651
0.407894737,0.420289855,0.420353982
0.407894737,0.449870955,0.428247306
0.410296575,0.5,0.473261328
0.398795181,0.5,0.480769231
0.186651235,0.666666667,0.245789039
0.056521739,0.736318408,0.296296296
0.133035714,0.365418895,0.360516934
0.372928898,0.614424951,0.420353982
0.364197531,0.420289855,0.414634146
0.406914178,0.417857143,0.428571429
0.4,0.417857143,0.435643564
0.407894737,0.43107516,0.432107496
0.416666667,0.41128058,0.438752015
0.409638554,0.435215947,0.428571429
0.41468254,0.444444444,0.419354839
0.398113208,0.441860465,0.423963134
0.4,0.447574335,0.428571429
0.405128205,0.437465666,0.435643564
0.404819277,0.443152455,0.441860465
0.411168483,0.419668737,0.450154361
0.398795181,0.417857143,0.456521739
0.404819277,0.416125541,0.428571429
0.404819277,0.424430642,0.456521739
0.4,0.441860465,0.438752015
0.412698413,0.453923541,0.435643564
0.412698413,0.443152455,0.442823724
0.418859649,0.444444444,0.441860465
0.426229508,0.450704225,0.442823724
0.416666667,0.441860465,0.442823724
0.42364107,0.459340659,0.438752015
0.414634146,0.444444444,0.441860465
0.333843329,0.666666667,0.482930829
0.333843329,0.666666667,0.482930829
0.431818182,0.471153846,0.438752015
0.434782609,0.439635854,0.441860465
0.42364107,0.447574335,0.442823724
0.444144518,0.441176471,0.442823724
0.440627202,0.441860465,0.435643564
0.456521739,0.447574335,0.435643564
0.444144518,0.450842309,0.443786982
0.446428571,0.439635854,0.441860465
0.444444444,0.450980392,0.438752015
0.444444444,0.450980392,0.447822142
0.449020737,0.459340659,0.443786982
0.445436508,0.468910256,0.448275862
0.449020737,0.468910256,0.456521739
0.456521739,0.468910256,0.443786982
0.457232832,0.466666667,0.436571782
0.458701692,0.463414634,0.447368421
0.456521739,0.459340659,0.447368421
0.452380952,0.464285714,0.441860465
0.452380952,0.454061625,0.441860465
0.445195195,0.457142857,0.441860465
0.446428571,0.463414634,0.442823724
0.452380952,0.463414634,0.448275862
0.457232832,0.462476548,0.463768116
0.459818225,0.461538462,0.448275862
0.461538462,0.473684211,0.456832298
0.460674157,0.473684211,0.457142857
0.460425574,0.485714286,0.456832298
0.459818225,0.473684211,0.456832298
0.461106309,0.473684211,0.462962963
0.460674157,0.471153846,0.466666667
0.460176991,0.472419028,0.467375887
0.459459459,0.471153846,0.465217391
0.457943925,0.473684211,0.466666667
0.460674157,0.476568133,0.468085106
0.459818225,0.468910256,0.457142857
0.461538462,0.466666667,0.466577936
0.459459459,0.46771978,0.472953216
0.460066808,0.473684211,0.472222222
0.461106309,0.472556391,0.469542362
0.459818225,0.471291209,0.46969697
0.459459459,0.471291209,0.458301158
0.461538462,0.472556391,0.475
0.461538462,0.473684211,0.465217391
0.466880342,0.473684211,0.47105087
0.474747475,0.471428571,0.469879518
0.475,0.472556391,0.469879518
0.472222222,0.464285714,0.46969697
0.472222222,0.471153846,0.475
0.461538462,0.468910256,0.477225673
0.466880342,0.473684211,0.472953216
0.474747475,0.472556391,0.475
0.475,0.471291209,0.475
0.475,0.473684211,0.46969697
0.474873737,0.473684211,0.468085106
0.476635514,0.471153846,0.472953216
0.475,0.471153846,0.472222222
0.475595238,0.470871041,0.472953216
0.475,0.470588235,0.469879518
0.476635514,0.464285714,0.472953216
0.485714286,0.463850174,0.475
0.483928571,0.463157895,0.474342105
0.483928571,0.456780924,0.466666667
0.351648352,0.410144928,0.414634146
0.351648352,0.410144928,0.414634146
0.48,0.473684211,0.468085106
0.481481481,0.472556391,0.464285714
0.475,0.471153846,0.469788244
0.476635514,0.471291209,0.472222222
0.480740741,0.471291209,0.468085106
0.481525424,0.470588235,0.472953216
0.48,0.463850174,0.475
0.481481481,0.465753425,0.468085106
0.476635514,0.468627451,0.469788244
0.475817757,0.470588235,0.468085106
0.481481481,0.473684211,0.468085106
0.48,0.470588235,0.473684211
0.478317757,0.465019569,0.472222222
0.476635514,0.470588235,0.473684211
0.476635514,0.473684211,0.470788816
0.478043784,0.470588235,0.469788244
0.476412995,0.470871041,0.472953216
0.478317757,0.470588235,0.470788816
0.476190476,0.465753425,0.473684211
0.475,0.461538462,0.472222222
0.476635514,0.465753425,0.46969697
0.480740741,0.470588235,0.473684211
0.48,0.471428571,0.472222222
0.476412995,0.470588235,0.473684211
0.481481481,0.473684211,0.473684211
0.48,0.472556391,0.473684211
0.48,0.471428571,0.472222222
0.481481481,0.465019569,0.472222222
0.48,0.475,0.475
0.485714286,0.468627451,0.476901208
0.485714286,0.466666667,0.476190476
0.481812169,0.470588235,0.47761194
0.486759582,0.466210046,0.475
0.487804878,0.476754197,0.479591837
0.487804878,0.475123762,0.477936405
0.488088486,0.463414634,0.473684211
0.488372093,0.464285714,0.476190476
0.488630491,0.463591375,0.476901208
0.488372093,0.473684211,0.476190476
0.488372093,0.471291209,0.476190476
0.488088486,0.471428571,0.475595238
0.488372093,0.470588235,0.476190476
0.488372093,0.473684211,0.476190476
0.488088486,0.472556391,0.476190476
0.488888889,0.473684211,0.475
0.488372093,0.473684211,0.47826087
0.488630491,0.473684211,0.477936405
0.488372093,0.474342105,0.475
0.489795918,0.474342105,0.476190476
0.489795918,0.475123762,0.47761194
0.488372093,0.474342105,0.475
0.488372093,0.47542864,0.477936405
0.489361702,0.475123762,0.47826087
0.490566038,0.475,0.476627348
0.491184658,0.47826087,0.476190476
0.491184658,0.475609756,0.479795918
0.497524752,0.475247525,0.478713768
0.489795918,0.47542864,0.48
0.492055485,0.470588235,0.479166667
0.492537313,0.47826087,0.47826087
0.490196078,0.478856462,0.479379252
0.490566038,0.47542864,0.479591837
0.492055485,0.481812169,0.480384615
0.490566038,0.480740741,0.479591837
0.495049505,0.48,0.484375
0.492307692,0.478856462,0.479591837
0.492307692,0.475609756,0.479591837
0.490566038,0.482142857,0.48
0.490737564,0.481812169,0.480769231
0.492055485,0.482142857,0.484375
0.495049505,0.482758621,0.479795918
0.492422503,0.482142857,0.479591837
0.484382567,0.37254902,0.418604651
0.450806452,0.37254902,0.41445993
0.5,0.472556391,0.477544709
0.489795918,0.473684211,0.48
0.490566038,0.470588235,0.479591837
0.490381058,0.47826087,0.480769231
0.490381058,0.472556391,0.483630687
0.491356185,0.465891473,0.485714286
0.490566038,0.471428571,0.48
0.490566038,0.466666667,0.479591837
0.489795918,0.473684211,0.47826087
0.487804878,0.466666667,0.484375
0.490737564,0.466666667,0.485281385
0.490196078,0.473684211,0.480769231
0.490566038,0.473684211,0.486486486
0.490566038,0.473684211,0.486486486
0.490196078,0.473684211,0.484292763
0.490566038,0.472556391,0.485044643
0.490196078,0.470588235,0.484210526
0.490566038,0.465116279,0.479591837
0.490381058,0.469135802,0.483050847
0.490909091,0.468967196,0.475900116
0.493793409,0.473684211,0.486486486
0.482434515,0.469987995,0.488088486
0.485427863,0.473684211,0.488479263
0.492307692,0.473684211,0.484375
0.492055485,0.473684211,0.486486486
0.497524752,0.473684211,0.487179487
0.5,0.473684211,0.487179487
0.5,0.472953216,0.486486486
0.495049505,0.471825397,0.487179487
0.5,0.473684211,0.486486486
0.5,0.474342105,0.487804878
0.5,0.475900116,0.487804878
0.5,0.475,0.487179487
0.5,0.473684211,0.487804878
0.497524752,0.475,0.488372093
0.5,0.471291209,0.487492183
0.494382022,0.473684211,0.487179487
0.494715764,0.473684211,0.486486486
0.5,0.469987995,0.486486486
0.211538462,0.538129745,0.5
0.211538462,0.538129745,0.5
0.5,0.473684211,0.482846004
0.5,0.473684211,0.486923077
0.5,0.471153846,0.486486486
0.321327283,0.571428571,0.37804878
0.151632012,0.508532423,0.378378378
0.258064516,0.538129745,0.486393928
0.5,0.466666667,0.489125296
0.5,0.469987995,0.486666667
0.5,0.471153846,0.490196078
0.5,0.470588235,0.5
0.5,0.473684211,0.490196078
0.5,0.482450739,0.488888889
0.5,0.475,0.494623656
0.495049505,0.473684211,0.490196078
0.497524752,0.475,0.490737564
0.5,0.475247525,0.490381058
0.497524752,0.471428571,0.490737564
0.5,0.476190476,0.492029888
0.494715764,0.476190476,0.49388717
0.5,0.477225673,0.494843169
0.5,0.481812169,0.5
0.5,0.484792627,0.5
0.495388,0.484792627,0.5
0.5,0.482142857,0.5
0.494382022,0.48777579,0.5
0.5,0.489246068,0.5
0.493459668,0.489130435,0.5
0.495388,0.489246068,0.5
0.492537313,0.491525424,0.5
0.495049505,0.493150685,0.508196721
0.497863248,0.494040017,0.508335649
0.492537313,0.489361702,0.5
0.493459668,0.49095502,0.5
0.494382022,0.49095502,0.504424779
0.5,0.494252874,0.510638298
0.492537313,0.5,0.509803922
0.5,0.5,0.511911514
0.5,0.5,0.511627907
0.492537313,0.5,0.511627907
0.492055485,0.5,0.511627907
0.494715764,0.5,0.512820513
0.494715764,0.5,0.512820513
0.495049505,0.5,0.514285714
0.494715764,0.5,0.512820513
0.493459668,0.5,0.513899614
0.492537313,0.5,0.514285714
0.494715764,0.5,0.511911514
0.5,0.5,0.512820513
0.5,0.5,0.514285714
0.5,0.5,0.514285714
0.5,0.5,0.512195122
0.5,0.5,0.511911514
0.5,0.5,0.512195122
0.495726496,0.5,0.5167603
0.5,0.5,0.512820513
0.5,0.5,0.512820513
0.5,0.5,0.512820513
0.492537313,0.5,0.512820513
0.492753623,0.5,0.512820513
0.5,0.5,0.512820513
0.494382022,0.5,0.514285714
0.497863248,0.5,0.513167013
0.5,0.5,0.516901543
0.5,0.5,0.516575092
0.5,0.5,0.512820513
0.5,0.5,0.513513514
0.5,0.5,0.512820513
0.5,0.5,0.512820513
0.5,0.5,0.512195122
0.494715764,0.506625378,0.512820513
0.495049505,0.509803922,0.512820513
0.495388,0.503816794,0.512820513
0.5,0.509803922,0.513513514
0.5,0.511111111,0.512820513
0.5,0.511111111,0.514285714
0.5,0.512195122,0.514285714
0.495388,0.510638298,0.512820513
0.5,0.51022111,0.512820513
0.5,0.509803922,0.512820513
0.5,0.511111111,0.514285714
0.5,0.510869565,0.514285714
0.5,0.511911514,0.514285714
0.5,0.511911514,0.515463918
0.5,0.512195122,0.516666667
0.5,0.512507817,0.517857143
0.5,0.512195122,0.52173913
0.5,0.511627907,0.520833333
0.5,0.511450382,0.522727273
0.5,0.513513514,0.522727273
0.5,0.514285714,0.519230769
0.5,0.514285714,0.516666667
0.5,0.514285714,0.514285714
0.5,0.514285714,0.514874816
0.5,0.514285714,0.516306274
0.5,0.513513514,0.516853933
0.5,0.514285714,0.520416667
0.5,0.514285714,0.517857143
0.5,0.514285714,0.516949153
0.5,0.514285714,0.517403148
0.5,0.513513514,0.520416667
0.333843329,0.516766212,0.37804878
0.351648352,0.133333333,0.091329903
0.5,0.551146384,0.360516934
0.5,0.513513514,0.516483516
0.5,0.513513514,0.514285714
0.5,0.513513514,0.514285714
0.5,0.512195122,0.514285714
0.5,0.513513514,0.513899614
0.5,0.514285714,0.514874816
0.5,0.512195122,0.514285714
0.5,0.513513514,0.514285714
0.5,0.513513514,0.513513514
0.5,0.513513514,0.514285714
0.5,0.512820513,0.514285714
0.5,0.512820513,0.514285714
0.5,0.513513514,0.514285714
0.5,0.513899614,0.514285714
0.5,0.512820513,0.514285714
0.5,0.513513514,0.514285714
0.5,0.513513514,0.516306274
0.5,0.513513514,0.515796475
0.5,0.513513514,0.516397849
0.5,0.512507817,0.516129032
0.5,0.514285714,0.514285714
0.5,0.514285714,0.515463918
0.5,0.514285714,0.520833333
0.5,0.514450867,0.52173913
0.5,0.514368291,0.52173913
0.5,0.514285714,0.515796475
0.5,0.513513514,0.514285714
0.5,0.514368291,0.516666667
0.5,0.514972207,0.5167603
0.5,0.514285714,0.517857143
0.5,0.515151515,0.517857143
0.5,0.515151515,0.519230769
0.5,0.515151515,0.521286232
0.5,0.516129032,0.520833333
0.5,0.516853933,0.52173913
0.5,0.516853933,0.520833333
0.5,0.518187831,0.521286232
0.5,0.518518519,0.52173913
0.5,0.51875293,0.52173913
0.5,0.52,0.522727273
0.5,0.52173913,0.520833333
0.5,0.52173913,0.52173913
0.5,0.520416667,0.52173913
0.5,0.52,0.52173913
0.5,0.52,0.522727273
0.5,0.52,0.523809524
0.5,0.52,0.522727273
0.5,0.519230769,0.52173913
0.5,0.520833333,0.52173913
0.5,0.52,0.52173913
0.5,0.52173913,0.52173913
0.5,0.523076923,0.523809524
0.5,0.52,0.525
0.5,0.521373767,0.523809524
0.5,0.520833333,0.523809524
0.5,0.52,0.523809524
0.5,0.52,0.523809524
0.5,0.52173913,0.52
0.5,0.522727273,0.520833333
0.5,0.523809524,0.52
0.454973118,0.515384615,0.49021551
0.458333333,0.521094641,0.495675197
0.5,0.52,0.522727273
0.5,0.521008403,0.52173913
0.5,0.52,0.52173913
0.5,0.52,0.52
0.5,0.517355538,0.52
0.5,0.520920868,0.519230769
0.5,0.520833333,0.519615385
0.5,0.52,0.52
0.5,0.52173913,0.52173913
0.5,0.520833333,0.522727273
0.5,0.522727273,0.522727273
0.5,0.522233202,0.52173913
0.5,0.52173913,0.52173913
0.5,0.52173913,0.520833333
0.5,0.520833333,0.52173913
0.5,0.518518519,0.52173913
0.5,0.52173913,0.520833333
0.43902439,0.527777778,0.534883721
0.439209165,0.509168172,0.493251534
0.5,0.531746032,0.537815126
0.5,0.519615385,0.519230769
0.5,0.52,0.52
0.5,0.516306274,0.517857143
0.5,0.519615385,0.517857143
0.5,0.518518519,0.52
0.5,0.518987342,0.52
0.5,0.518518519,0.519230769
0.5,0.519230769,0.518362534
0.5,0.520833333,0.517857143
0.5,0.520416667,0.517857143
0.5,0.517355538,0.518867925
0.5,0.517857143,0.516666667
0.5,0.516853933,0.517857143
0.5,0.518987342,0.516129032
0.5,0.51875293,0.516575092
0.5,0.52,0.516901543
0.5,0.519230769,0.516901543
0.5,0.520833333,0.520833333
0.5,0.521373767,0.519230769
0.5,0.520833333,0.516666667
0.5,0.519230769,0.516666667
0.5,0.52,0.516666667
0.5,0.516483516,0.516129032
0.5,0.520833333,0.516306274
0.5,0.52173913,0.516666667
0.5,0.516129032,0.514285714
0.5,0.515151515,0.514285714
0.5,0.517857143,0.515463918
0.5,0.516853933,0.514285714
0.5,0.518187831,0.514285714
0.5,0.519615385,0.514285714
0.503917968,0.525,0.534108527
0.5,0.535599078,0.536585366
0.5,0.519615385,0.52173913
0.5,0.519230769,0.519230769
0.5,0.519230769,0.516666667
0.5,0.51875293,0.519615385
0.5,0.516853933,0.52173913
0.5,0.52173913,0.52173913
0.5,0.52173913,0.519230769
0.5,0.520833333,0.516666667
0.5,0.520920868,0.516129032
0.5,0.522727273,0.519230769
0.5,0.523268398,0.519230769
0.5,0.523809524,0.520833333
0.5,0.522727273,0.52173913
0.5,0.52173913,0.522727273
0.5,0.52,0.522727273
0.490450834,0.523076923,0.52173913
0.49201278,0.520833333,0.523045879
0.5,0.523809524,0.523364486
0.5,0.522727273,0.52173913
0.5,0.52173913,0.520833333
0.490566038,0.530612245,0.533993399
0.489727463,0.493058158,0.463849354
0.5,0.534883721,0.536961141
0.5,0.523809524,0.52173913
0.5,0.52173913,0.52
0.5,0.52173913,0.516666667
0.5,0.523809524,0.522727273
0.5,0.522727273,0.520833333
0.5,0.519615385,0.516666667
0.5,0.522233202,0.517857143
0.5,0.52173913,0.516853933
0.5,0.520833333,0.516901543
0.5,0.522727273,0.516666667
0.5,0.522727273,0.516666667
0.5,0.523809524,0.526315789
0.5,0.523809524,0.523809524
0.5,0.522727273,0.52
0.5,0.522233202,0.52173913
0.5,0.522727273,0.516483516
0.5,0.52173913,0.514285714
0.5,0.52173913,0.514285714
0.5,0.52173913,0.515796475
0.5,0.52173913,0.517857143
0.5,0.52173913,0.514285714
0.5,0.52173913,0.514285714
0.5,0.52173913,0.514285714
0.5,0.523809524,0.516483516
0.5,0.523809524,0.516306274
0.5,0.518518519,0.514285714
0.5,0.517857143,0.514285714
0.5,0.519230769,0.514285714
0.5,0.520833333,0.516483516
0.5,0.520833333,0.515796475
0.5,0.521008403,0.518543956
0.5,0.520833333,0.516575092
0.5,0.520833333,0.513513514
0.5,0.519230769,0.514285714
0.5,0.52,0.514285714
0.5,0.518987342,0.513899614
0.258064516,0.457110952,0.268401313
0.372928898,0.127402135,0.091329903
0.507462687,0.45397222,0.222222222
0.5,0.517857143,0.513513514
0.5,0.519230769,0.514285714
0.5,0.517857143,0.512820513
0.5,0.516853933,0.514285714
0.5,0.518518519,0.514285714
0.5,0.518187831,0.512820513
0.5,0.52,0.512820513
0.5,0.516853933,0.512820513
0.5,0.514718615,0.512820513
0.5,0.514285714,0.512820513
0.5,0.517355538,0.512820513
0.5,0.515625,0.512820513
0.5,0.514285714,0.512820513
0.5,0.515151515,0.512820513
0.5,0.515544459,0.512820513
0.5,0.514718615,0.512195122
0.5,0.513513514,0.511627907
0.5,0.514285714,0.512820513
0.5,0.515151515,0.514285714
0.5,0.516129032,0.514285714
0.505115357,0.516129032,0.512820513
0.5,0.514718615,0.512507817
0.5,0.516129032,0.512195122
0.5,0.516483516,0.511911514
0.5,0.516668725,0.512195122
0.5,0.516129032,0.512195122
0.5,0.516853933,0.511627907
0.5,0.514285714,0.511627907
0.5,0.517355538,0.511627907
0.5,0.514285714,0.511627907
0.5,0.519230769,0.512195122
0.5,0.52,0.511627907
0.5,0.517355538,0.512820513
0.5,0.517355538,0.513513514
0.5,0.517857143,0.511627907
0.5,0.514285714,0.512820513
0.5,0.514285714,0.512820513
0.5,0.516129032,0.512820513
0.5,0.516668725,0.512820513
0.5,0.516853933,0.512195122
0.5,0.516483516,0.512195122
0.5,0.514285714,0.512195122
0.5,0.514285714,0.512195122
0.5,0.514285714,0.511627907
0.5,0.512820513,0.511369509
0.5,0.512820513,0.511627907
0.5,0.514285714,0.512195122
0.5,0.514285714,0.512195122
0.5,0.514285714,0.511627907
0.5,0.514285714,0.511911514
0.5,0.514718615,0.511627907
0.5,0.513513514,0.511627907
0.5,0.513513514,0.511627907
0.5,0.513513514,0.511111111
0.5,0.513513514,0.511111111
