index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot,activity
250500,19.35483870967742,1.2,1.2,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.39443535188216033,23.076923076923073,1.2,1.2,0.5,9.75121179530308,0.9254767489466097,0.8918988176954462,0.13284065063744332,30.0,1.0,1.0,0.5,16.923076923076927,0.6000000000000001,0.6000000000000001,0.1428571428571429,lying_right
250800,19.35483870967742,1.3,1.3,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.3923076923076923,22.22222222222222,1.3,1.3,0.5,7.688607453113657,1.393624799468409,1.3916250625604674,0.14016552233992438,26.086956521739133,1.1,1.1,0.5,12.643678160919546,0.7,0.5999999999999999,0.14835164835164832,lying_right
251100,18.75,1.3,1.3,0.5,7.692307692307686,1.3000000000000003,1.4,0.39457911266421897,22.22222222222222,1.3,1.3,0.5,7.659020690059707,1.400412882985257,1.4009951632726458,0.13987066737402848,24.0,1.1,1.1,0.5,12.224108658743628,0.7000000000000001,0.7000000000000001,0.15959252971137527,lying_right
251400,18.75,1.3,1.3,0.5,7.692307692307686,1.3000000000000003,1.4,0.39443535188216033,22.22222222222222,1.3,1.3,0.5,7.713038469420569,1.3281943104892895,1.3016566762102335,0.1392608383864445,24.0,1.1,1.1,0.5,12.224108658743628,0.6,0.6,0.1578947368421053,lying_right
251700,18.75,1.3,1.3,0.5,7.222222222222221,1.3000000000000003,1.4,0.396011396011396,22.22222222222222,1.3,1.3,0.5,8.347974428794986,1.1687975006971643,1.0362155736690193,0.1375229156899961,28.571428571428577,1.0,1.0,0.5,15.277777777777779,0.6000000000000001,0.6000000000000001,0.1428571428571429,lying_right
252000,18.181818181818183,1.3,1.3,0.5,9.178743961352655,1.2999999999999998,1.5,0.39335887611749687,21.42857142857143,1.4,1.3,0.5,7.464021609496476,3.603957343505488,3.2471506383574544,0.14886428845768926,20.0,1.3,1.3,0.5,10.714285714285715,1.0,1.0,0.2060606060606061,lying_left
252300,17.142857142857142,1.4,1.4,0.5,10.1078167115903,1.6,1.7000000000000002,0.3955375253549696,20.0,1.4,1.4,0.5161290322580645,7.34054351229988,15.947002094020037,12.31835453629785,0.1748049866516221,20.0,1.3,1.3,0.5,10.365853658536585,1.0,1.0,0.2,unknown
252600,17.64705882352941,1.4,1.4,0.5,9.663865546218489,1.5,1.6,0.3955375253549696,20.689655172413794,1.4,1.4,0.5142857142857143,6.817805997647857,10.297793838223242,10.419858836777784,0.15588374527679136,23.07692307692308,1.1,1.1,0.5,10.64516129032258,0.7000000000000001,0.7000000000000001,0.15868421052631576,walking
252900,18.75,1.3,1.3,0.5,7.287449392712547,1.3000000000000003,1.4,0.3923076923076923,20.689655172413794,1.4,1.4,0.5,6.2649903961261,2.1200779992850816,2.2822317277250925,0.15174921156895987,24.0,1.1,1.1,0.5,11.578947368421051,0.7,0.6,0.15268065268065262,supine
253200,18.75,1.3,1.3,0.5,7.588075880758808,1.4,1.4,0.3942993149889702,20.689655172413794,1.4,1.4,0.5140751821380094,6.848887831447558,10.365257958335334,10.54065169965566,0.15729319170691428,21.42857142857143,1.2,1.2,0.5,9.090909090909093,0.8,0.8,0.1791443850267379,supine
