index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot
36900,16.216216216216214,1.7,1.7,0.5049019607843137,6.403940886699509,0.9999999999999998,1.0249999999999997,0.2391304347826087,16.666666666666668,1.8,1.7,0.5121951219512195,5.005775476141972,0.8772237681133477,0.7955886205722528,0.16258317870444366,17.142857142857142,1.7,1.6,0.5161290322580645,7.142857142857146,1.0999999999999999,1.1,0.26863677678179654
37200,16.216216216216214,1.7,1.7,0.5,6.403940886699509,0.9999999999999998,0.9999999999999998,0.23852657004830907,16.666666666666668,1.8,1.7,0.5121951219512195,5.013824695640206,0.8751787640607496,0.7954522295604373,0.16230300708995513,17.142857142857142,1.7,1.6,0.5161290322580645,7.539682539682541,1.0999999999999999,1.1,0.26575471698113207
37500,16.216216216216214,1.7,1.7,0.5,6.403940886699509,0.9999999999999998,1.0999999999999999,0.2391304347826087,16.666666666666668,1.8,1.7,0.5121951219512195,5.018170274287065,0.8741778217358303,0.7945845212644257,0.1622407058391907,18.18181818181818,1.6,1.6,0.5128205128205129,8.076923076923077,1.1,1.025,0.281524926686217
37800,16.216216216216214,1.8,1.7,0.5,6.046511627906977,0.8999999999999999,0.9999999999999998,0.2391304347826087,16.666666666666668,1.8,1.7,0.5121951219512195,5.025457249621186,0.8576438667040165,0.7948108576574507,0.16165188522307142,17.647058823529413,1.6,1.6,0.5128205128205129,8.442776735459658,1.0250000000000004,1.0,0.27869787568843424
38100,16.216216216216214,1.8,1.7,0.5,6.046511627906977,0.8999999999999999,0.9999999999999998,0.2389291465378422,16.666666666666668,1.8,1.7,0.5119115144639819,5.016960598741088,0.8718841258176684,0.7947886248490073,0.1624330980642953,16.666666666666668,1.7,1.7,0.5151515151515151,7.475083056478407,1.0999999999999999,1.1999999999999997,0.26354386892177606
38400,16.216216216216214,1.7,1.7,0.5,6.403940886699505,0.8999999999999999,0.9999999999999998,0.23660262891809897,16.666666666666668,1.7,1.7,0.5116279069767441,5.01942791795357,0.8418947888500649,0.7908255703517406,0.16175128950554493,17.142857142857142,1.7,1.6,0.5161290322580645,7.142857142857146,1.0999999999999999,1.1,0.26679586563307506
38700,16.216216216216214,1.7,1.7,0.5,6.403940886699509,0.9999999999999998,1.0999999999999999,0.2378946185821817,16.666666666666668,1.7,1.7,0.5106382978723405,5.011514785033294,0.8327987813091737,0.7795452415592055,0.16108208686056566,17.142857142857142,1.7,1.6,0.5161290322580645,7.936507936507937,1.0999999999999999,1.1,0.2665094339622641
39000,16.216216216216214,1.7,1.7,0.5,6.403940886699509,0.8999999999999999,0.9999999999999998,0.23832528180354257,16.666666666666668,1.8,1.7,0.5111111111111111,5.020794039366382,0.8685740164000232,0.7961262150733182,0.16185157352836047,16.666666666666668,1.7,1.6,0.5172413793103449,7.475083056478407,1.0999999999999999,1.1,0.26613207547169815
39300,16.216216216216214,1.7,1.7,0.5,6.403940886699509,0.8999999999999999,0.9999999999999998,0.2391304347826087,16.666666666666668,1.8,1.7,0.5106382978723405,5.008983722464009,0.8420439761177556,0.797278096105138,0.16191929805364202,16.666666666666668,1.7,1.6,0.5185185185185185,7.475083056478407,1.0999999999999999,1.1,0.2665094339622641
39600,16.216216216216214,1.8,1.7,0.5098039215686275,6.046511627906977,0.8999999999999999,0.9999999999999998,0.2391304347826087,17.142857142857142,1.7,1.7,0.5111111111111111,5.100826738520408,0.803963314260145,0.7729398516281041,0.16144721028133377,17.142857142857142,1.7,1.6,0.5161290322580645,7.936507936507937,1.0999999999999999,1.1,0.2678571428571429
