index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot,activity
53400,4.6875,4.7,5.7,0.4689429012345679,4.34618291761149,7.4750000000000005,7.950000000000001,0.5100399534675039,10.344827586206897,2.7,2.6,0.5,3.5883506335681363,2.077866811789071,2.161067185498649,0.20850003895230862,7.547468354430379,3.4,3.5,0.48452950558213714,5.582547470370841,3.8500000000000005,4.4,0.40849229640498913,unknown
53700,5.607476635514019,3.9,4.8,0.475,4.4771942915772796,5.3,6.9,0.4369817035236422,10.169491525423728,2.7,2.6,0.5,3.600889299282074,2.121338314698134,2.1632330266460515,0.2067757705340707,8.571428571428571,3.1,3.1,0.47897058823529415,5.4573480007904625,3.1000000000000005,3.1999999999999997,0.39916905837167094,unknown
54000,7.0588235294117645,3.4,4.1,0.48148148148148145,5.026256564141034,4.199999999999999,4.6,0.4122627796283862,10.344827586206895,2.7,2.6,0.5,3.58793342692252,2.089207221549209,2.1596105474542675,0.20788696970841578,8.955223880597014,3.0,3.0,0.47897058823529415,5.394557823129253,2.825,3.0000000000000004,0.39228941961992797,unknown
54300,6.976744186046511,3.4,4.1,0.47916666666666663,4.851636118334592,4.199999999999999,4.699999999999999,0.415867356980377,10.714285714285714,2.7,2.6,0.5,3.5026748931831677,1.975180875747044,2.0357406170188646,0.20870200698969157,8.333333333333334,3.2,3.2,0.4814814814814815,5.260148656375073,3.3000000000000003,3.4,0.39090909090909093,unknown
54600,7.228915662650602,3.3,4.0,0.47832207207207206,5.330781848004373,4.1000000000000005,4.275,0.40678584866782524,10.526315789473683,2.7,2.6,0.5,3.55676702930095,2.0362948224411324,2.073129788339123,0.2090763596985977,8.633540372670808,3.1,3.1,0.47777655838454786,5.548387096774194,3.0249999999999995,3.1999999999999997,0.3977322767624755,unknown
54900,7.0588235294117645,3.4,4.0,0.4814814814814815,5.026256564141034,4.199999999999999,4.5,0.41176470588235287,10.526315789473685,2.7,2.6,0.5,3.520608482736107,1.9930576060438592,2.043054594284561,0.20872064395404116,8.276255707762557,3.2,3.2,0.48284600389863547,5.320754716981133,3.3000000000000003,3.5000000000000004,0.3929828791897757,unknown
55200,7.692307692307693,3.2,3.8,0.47863247863247865,5.308924485125857,3.7,4.05,0.3982918533112767,10.526315789473685,2.7,2.6,0.5,3.5452450884812596,2.0165366145054513,2.0505885451782615,0.20833150896017696,8.571428571428571,3.1,3.1,0.48,5.381727158948687,3.0000000000000004,3.1999999999999997,0.3994186046511627,lying_right
55500,8.571428571428571,2.8,3.2,0.4780549780549781,5.861919235779417,3.0999999999999996,3.5,0.3951160351657167,10.526315789473683,2.7,2.6,0.5,3.5616184078420527,2.0318437334281905,2.0694269475023113,0.20808109709035455,9.160839160839162,2.9,2.9,0.48284600389863547,5.186074429771908,2.8,2.8000000000000003,0.3775011173566295,lying_right
55800,8.695652173913043,2.8,3.05,0.4761363636363636,5.906593406593407,2.8999999999999995,3.5,0.39929972632983,10.526315789473683,2.7,2.6,0.5,3.5702900111542437,2.0575949557930113,2.064270814160925,0.20753866498892798,9.677419354838712,2.8,2.7,0.485479797979798,5.171020737947754,2.5,2.6000000000000005,0.3834692772016715,lying_right
56100,6.8965517241379315,3.4,4.1,0.47457627118644063,5.012531328320802,4.199999999999999,4.699999999999999,0.41413043478260875,10.0,2.7,2.6,0.5,3.5995896274107,2.1283203355194025,2.2612829894066353,0.20585823854440266,8.571428571428571,3.1,3.1,0.4807407407407408,5.381727158948686,3.0000000000000004,3.1999999999999997,0.3860051180703354,lying_right
56400,7.6923076923076925,3.1,3.8499999999999996,0.47372224412035213,5.320168862936952,3.7,3.9999999999999996,0.4004281523084353,10.344827586206897,2.7,2.6,0.5,3.5730036246047288,2.071096840966212,2.0875500807890854,0.206943421707682,8.823529411764707,3.0,3.0,0.48284600389863547,5.49579242636746,2.9000000000000004,3.0000000000000004,0.38803153464775736,lying_right
56700,8.955223880597014,2.7,2.9,0.4793093607305936,6.146926536731635,2.8,3.3999999999999995,0.40964347172212334,10.526315789473685,2.7,2.6,0.5,3.5404959963759266,2.03117907513232,2.037762598200316,0.20812087680440428,9.836065573770492,2.8,2.7,0.4848484848484849,5.448541552008806,2.5,2.6000000000000005,0.3810499359795134,lying_right
57000,8.571428571428571,2.8,3.3,0.475,5.861919235779417,3.0999999999999996,3.5,0.39766918830505005,10.0,2.7,2.6,0.5,3.581137185648845,2.1314067952223206,2.1731753433186274,0.2057940852729628,9.677419354838712,2.8,2.8,0.4814814814814815,5.2184890923781335,2.5,2.7,0.3785652830453715,lying_right
57300,4.669331395348838,4.55,5.8,0.4559232910609341,4.369359700197662,7.4,8.1,0.5076316369061223,10.526315789473683,2.7,2.6,0.5,3.5662738179207216,2.0641322682964036,2.051931841298489,0.20708944087270567,7.792207792207793,3.3,3.4,0.4852813852813853,5.611000550450947,3.4250000000000003,4.0,0.4007635755305631,lying_right
57600,2.7522935779816513,4.5,9.2,0.48109965635738833,4.399132746448182,16.050000000000004,27.3,0.781848406924067,4.195804195804195,6.1,5.7,0.49032258064516127,3.478177441448541,8.948909402017076,11.150755117979541,0.2527944824643331,2.0134228187919465,7.9,11.1,0.39252336448598135,2.612919554728758,26.15,25.299999999999997,0.7674508781050587,lying_right
57900,3.314917127071823,6.8,8.3,0.52,4.1680507659889106,14.55,15.649999999999999,0.7184207946083465,4.2105781542401255,6.1,5.7,0.49032258064516127,3.4935376060907357,8.917560232943393,11.1107019712637,0.25221794439999273,2.040816326530612,7.7,11.1,0.362962962962963,2.7037037037037037,17.400000000000002,22.3,0.6365749235474005,lying_right
58200,3.389830508474576,9.7,8.3,0.7183908045977011,3.3571428571428568,16.599999999999998,14.399999999999999,0.5358823529411764,3.174603174603175,5.9,9.2,0.4304932735426009,4.524306815127201,388.40461530424585,117.0325482688537,0.2966943386140474,2.090592334494773,7.9,9.8,0.3904761904761904,3.2602942733142797,23.599999999999998,25.7,0.6978354978354979,lying_right
58500,3.389830508474576,9.9,8.3,0.6028708133971292,3.3571428571428568,16.299999999999997,14.399999999999999,0.5358823529411764,3.174603174603175,5.9,9.2,0.4304932735426009,4.437758738730128,380.4245364282733,114.70063356466717,0.29729995289224614,2.0338983050847457,7.65,9.8,0.3945375443119562,3.316603012343097,25.45,25.75,0.7616302852560403,lying_right
58800,3.2906599350883523,9.8,8.3,0.6606308089974151,3.2373693379790938,15.649999999999999,14.349999999999998,0.5325948554113693,3.200204813108039,5.9,9.35,0.4119679482467103,4.394912930472022,376.6254753974661,113.57266098163315,0.2946303179629049,2.020224922909487,8.8,9.75,0.4604964539007092,3.1157320633799213,25.350000000000005,25.150000000000002,0.7308590887538257,lying_right
59100,2.5974025974025974,4.8,9.2,0.41666666666666663,2.7202868852459012,18.3,23.7,0.7180102541725755,4.819354838709678,5.7,5.25,0.4893617021276596,3.6450273142571246,6.402201814941485,5.883493303691913,0.23890397779723185,8.333333333333334,3.2,3.05,0.4852813852813853,5.579138872043663,3.1999999999999997,3.3000000000000003,0.3828671328671328,lying_right
59400,3.2608695652173916,5.4,6.3,0.4634146341463415,3.853797829811535,13.1,14.25,0.637251358206337,7.0588235294117645,3.8,3.7,0.4965440356744705,3.788945539708193,3.594336031503432,3.874500927600313,0.21870091902337346,8.823529411764705,3.0,2.9,0.48284600389863547,5.548387096774192,3.0,3.0000000000000004,0.38733997695668193,lying_right
59700,7.0588235294117645,3.3,4.0,0.46875,5.176589792548875,4.3,4.6499999999999995,0.4087365493872398,10.169491525423728,2.7,2.6,0.5,3.5822515647539515,2.1353096731216348,2.109138639587985,0.2062486947120551,9.230769230769232,2.9,2.8,0.4842105263157894,5.4411764705882355,2.8,2.6999999999999997,0.3760245901639344,lying_right
60000,7.142857142857142,3.3,3.9,0.4773751023751024,5.41332554061952,4.2,4.325000000000001,0.4079753318646786,10.169491525423728,2.7,2.6,0.5,3.6080179498624547,2.134597431759561,2.2317526292923824,0.2057316361880232,9.090909090909092,2.9,2.8,0.4848484848484849,5.603448275862067,2.8,2.8000000000000003,0.3793300342596117,lying_right
60300,7.317073170731708,3.2,3.8,0.475,5.5676381035232705,4.0,4.1,0.4033491081179467,10.526315789473685,2.7,2.6,0.5,3.5648839354606734,2.0458666987159777,2.0272178669462972,0.20807666246233059,8.823529411764707,3.0,2.9,0.47897058823529415,5.72315882874889,2.9749999999999996,3.0000000000000004,0.3858682983682984,lying_right
60600,7.228915662650602,3.3,3.8,0.4774774774774775,5.544827586206897,4.1000000000000005,4.199999999999999,0.4017330383480825,10.0,2.7,2.6,0.5,3.629655345245225,2.1564166761988846,2.251890038472346,0.2042646531897829,8.955223880597014,3.0,2.9,0.48,5.72315882874889,2.9000000000000004,3.0000000000000004,0.38181818181818183,lying_right
60900,7.228915662650602,3.25,3.8,0.47832207207207206,5.590199637023594,4.0,4.199999999999999,0.39929972632983,10.0,2.7,2.6,0.5,3.6279955778415034,2.1776243105360584,2.2490068807976216,0.20456629303592425,9.677419354838712,2.7,2.7,0.48,5.543478260869566,2.5999999999999996,2.7,0.37385689380964027,lying_right
61200,5.128205128205129,3.9,5.1,0.4634146341463415,5.242148075619494,6.8,7.2250000000000005,0.4629217047597545,9.09090909090909,2.8,2.9,0.4897788902795161,3.7714585105162834,2.720462772627664,2.8614224568297977,0.2080864761343779,9.523809523809524,2.7,2.7,0.47761194029850745,5.636070853462159,2.5999999999999996,2.7,0.37159740608572184,lying_right
61500,5.2631578947368425,3.8499999999999996,5.0,0.4634146341463415,5.224614981905107,6.675,7.175,0.4607498930824336,9.230769230769232,2.8,2.7,0.5,3.681692750927225,2.5600053260873796,2.661760481154352,0.20586871530103043,9.677419354838712,2.7,2.7,0.47794117647058826,5.543478260869566,2.5999999999999996,2.7,0.372841673983026,lying_right
61800,7.228915662650602,3.1,3.8,0.4736842105263158,5.764411027568921,3.9000000000000004,4.325000000000001,0.3955685028248588,9.523809523809524,2.7,2.6,0.5,3.6606888744467354,2.317666616122061,2.488646696221357,0.20395071850307409,9.375,2.7,2.7,0.4769012082444918,5.636070853462159,2.7,2.8,0.3720125915833517,lying_right
62100,7.5,3.1,3.6,0.47916666666666663,5.8362369337979105,3.8,4.2,0.39007092198581567,9.523809523809524,2.7,2.6,0.5058527290050361,3.662145022866956,2.3297544047800787,2.487869530337161,0.20347700380991046,9.375,2.8,2.7,0.48000000000000004,5.814562598218965,2.6000000000000005,2.8,0.36914546125072445,lying_right
62400,7.5,3.0,3.5,0.47619047619047616,6.152433425160698,3.75,4.1,0.39148550724637693,9.67741935483871,2.7,2.6,0.5,3.680110845238844,2.3263924920713794,2.4816847478403736,0.20358898889442134,8.21917808219178,3.1,3.0,0.47794117647058826,6.392523364485981,3.3000000000000003,3.9,0.37387755102040815,lying_right
62700,8.0,2.9,3.4,0.4736842105263158,6.524431282810609,3.6000000000000005,3.9000000000000004,0.38142615363360044,10.169491525423728,2.7,2.6,0.5058527290050361,3.6476564886626877,2.1591576243049966,2.29332770974425,0.20367247676559466,9.230769230769232,2.8,2.7,0.4807407407407408,5.869405722670581,2.8,2.8000000000000003,0.3710659606308276,lying_right
63000,7.692307692307693,3.0,3.5,0.47916666666666663,6.630575307045897,3.7,4.05,0.38278841113780104,9.449404761904763,2.8,2.7,0.5,3.66852051305119,2.4499210924295904,2.5699306200828,0.20408658180999378,10.0,2.6,2.6,0.48,5.944055944055943,2.3999999999999995,2.5,0.3717437332733133,lying_right
63300,7.692307692307693,2.95,3.45,0.4807407407407407,6.775036460865339,3.625000000000001,4.1,0.37549790979424846,9.375,2.8,2.7,0.5,3.7090449537812313,2.5445441147348173,2.6367473799046257,0.20506000831133536,7.643622200584225,3.2,3.2,0.47619047619047616,6.871794871794871,3.775000000000001,4.4750000000000005,0.37497193202502416,lying_right
63600,7.792207792207793,2.9,3.4,0.48148148148148145,6.797607178464607,3.6000000000000005,4.0,0.3764616580978136,9.523809523809524,2.7,2.6,0.5,3.695302531132145,2.3539249848649266,2.51786842014302,0.20227160220364127,7.894736842105263,3.1,3.1,0.47619047619047616,7.027506654835847,3.5000000000000004,4.300000000000001,0.3659411624013394,lying_right
63900,7.894736842105263,2.8,3.3,0.48148148148148145,7.072484166080225,3.6000000000000005,3.9000000000000004,0.37285348922177575,9.375,2.7,2.7,0.5,3.7493464140542763,2.535154451872375,2.638771919802581,0.2041378725900298,8.333333333333334,3.0,3.0,0.48074074074074075,6.852847822253571,3.225,3.6999999999999997,0.36766584766584764,lying_right
64200,8.21917808219178,2.8,3.0,0.47863247863247865,7.105580088317944,3.4000000000000004,3.75,0.36067372821466237,9.836065573770492,2.7,2.6,0.5053763440860215,3.6939505731238045,2.2556372951034964,2.4402746602153784,0.20188135934254178,10.169491525423728,2.6,2.6,0.4857142857142857,6.161280579885228,2.325,2.4000000000000004,0.36799414375600914,lying_right
64500,8.21917808219178,2.7,3.0,0.4793093607305936,7.34266963553264,3.4000000000000004,3.8000000000000003,0.3542104314694677,10.257159555815313,2.7,2.6,0.5066856837225886,3.6626305819291254,2.111822307555168,2.208566124647043,0.20139083013039305,10.169491525423728,2.6,2.6,0.48717948717948717,6.16128057988523,2.3999999999999995,2.5,0.3626692456479691,cyclette
64800,8.0,2.8,3.3,0.48502994011976047,7.349690539345712,3.6000000000000005,3.9000000000000004,0.36062652090001324,10.344827586206895,2.7,2.6,0.5076923076923077,3.6719362868386987,2.1318635085609814,2.206548050380698,0.2015172371827863,10.0,2.6,2.6,0.48717948717948717,6.0414269275028785,2.425,2.6000000000000005,0.3473345064654128,unknown
65100,7.947368421052632,2.8,3.3,0.4821200510855683,7.382659713168188,3.6000000000000005,3.9250000000000007,0.3623599472742679,10.344827586206895,2.7,2.6,0.5094339622641509,3.6663257064683155,2.130213891795538,2.2618747991235173,0.20076720570577167,9.836065573770492,2.6,2.6,0.48717948717948717,6.136363636363637,2.4000000000000004,2.675,0.34550689930436757,unknown
65400,3.2906599350883523,9.8,8.5,0.5831020733652312,3.038634715823248,18.225,14.574999999999998,0.5758522743790696,3.125,3.9,10.0,0.2857142857142857,3.613174235708132,426.61700140048407,163.42420377002833,0.333443705339205,2.0,10.3,11.9,0.3904761904761904,1.6884754497067223,25.2,22.05,0.7761590902791816,unknown
65700,3.389830508474576,9.7,9.2,0.5372340425531915,2.763625135093407,16.7,14.399999999999999,0.6139938865279951,3.200204813108039,5.25,9.9,0.28810755640023933,3.250504822280125,421.42393005204724,161.30508878106315,0.3260517972527908,2.0,10.3,12.9,0.4,1.6884754497067223,24.65,22.55,0.7761590902791816,unknown
66000,2.950558213716109,9.7,9.350000000000001,0.5362937889533634,2.5835838660196826,20.6,14.950000000000001,0.6224915889783985,3.225806451612903,5.1,9.8,0.44230769230769235,3.646523464591801,397.3905835433055,153.09855256657326,0.3216890460996616,2.7799227799227797,7.9,7.8,0.43380774878572237,3.871789936099491,12.649999999999999,15.549999999999999,0.5660469420229695,unknown
66300,3.053613053613054,10.1,9.25,0.4939541399395414,2.332329722394869,11.5,14.124999999999998,0.6378030516071855,3.225806451612903,4.699999999999999,9.7,0.316262863625314,3.795395612800529,376.71538729455926,145.6237449941542,0.3072456460627459,2.702702702702703,7.9,7.8,0.3904761904761904,2.6223776223776225,9.2,17.099999999999998,0.7571948998178507,cyclette
66600,2.1194029850746268,10.1,9.05,0.5362937889533634,2.350748738811797,13.575,15.349999999999998,0.7030152677781987,3.3426443202979517,4.05,10.1,0.1962208955508788,3.166150265043362,432.50725965178157,169.90005488124083,0.30027822043969316,2.8571428571428568,8.8,7.1,0.507537688442211,3.0188864533524735,12.4,15.299999999999999,0.6875194191151639,cyclette
66900,3.1108961960025794,9.6,9.05,0.537847790507365,2.643625994923797,18.225,15.124999999999996,0.6206608699313654,3.333333333333333,5.7,8.5,0.4304932735426009,4.048064063451371,343.3916650446248,101.23329446300808,0.29292791024706777,2.8571428571428568,7.9,7.8,0.4521452145214521,3.4463148316651506,11.2,15.499999999999998,0.5460297239915074,cyclette
67200,6.095297029702969,2.6,2.6500000000000004,0.475,11.940065553301075,6.3,11.049999999999999,0.41149137235022865,5.128205128205129,5.4,4.7,0.4956521739130435,3.9618758924098754,6.947018066875375,7.5137268166512285,0.24247721101209735,7.100840336134453,3.2,3.4,0.4852813852813853,7.083815637167209,4.3,4.8,0.37175309812774654,cyclette
67500,9.375,2.4,2.6,0.47795260295260295,6.894664842681259,2.5999999999999996,3.0,0.36774935808615733,10.344827586206897,2.6,2.6,0.5066856837225886,3.6484819144744076,2.0725313014300726,2.1818431922718973,0.20230161774592992,9.67741935483871,2.6,2.6,0.48717948717948717,5.925925925925925,2.5,2.7,0.3465617516250427,cyclette
67800,5.9405940594059405,3.2,3.5,0.47457627118644063,8.84543725040093,5.75,6.949999999999999,0.38883155235613337,10.169491525423728,2.7,2.6,0.5079365079365079,3.6628746921369757,2.142226902372765,2.32079981826225,0.20099588457199166,7.594936708860758,3.1,3.2,0.48074074074074075,6.989495798319328,3.9000000000000004,4.6,0.36035356257974743,cyclette
68100,5.7972367438386865,3.1,3.1,0.4736842105263158,9.86740672217083,6.0,7.199999999999999,0.42232837154097,10.169491525423728,2.7,2.6,0.5078144078144078,3.6575970834165217,2.1245166248275345,2.2528560963374398,0.2018525627129445,7.142857142857142,3.25,3.3499999999999996,0.4859126984126984,6.71417808750374,4.3,4.7,0.3701800639153348,cyclette
68400,5.825242718446602,3.1,3.2,0.475,9.565997130559541,5.949999999999999,7.199999999999999,0.42292662135181824,10.16949152542373,2.7,2.6,0.5063291139240506,3.6649194673854786,2.121261238645021,2.2465039387259216,0.20152104485600553,7.272994416691155,3.2,3.3499999999999996,0.4859126984126984,6.787307470886713,4.3,4.675000000000001,0.3706512249230696,cyclette
68700,10.344827586206897,2.4,2.6,0.4857142857142857,6.6420920851300576,2.3999999999999995,2.8,0.3817669172932331,10.344827586206895,2.6500000000000004,2.6,0.5026881720430108,3.662431714482118,2.1177308653823914,2.186867818547818,0.20177795086042674,10.0,2.6,2.6,0.48837209302325574,6.0414269275028785,2.3249999999999993,2.6000000000000005,0.3479808046238067,cyclette
69000,8.955223880597016,2.6,2.7,0.4794520547945206,7.135306553911203,2.7,3.2,0.3565714285714286,10.43557168784029,2.6,2.6,0.5083542188805347,3.617266667444834,2.0656729667464244,2.0469511939976948,0.2024782982327036,10.0,2.6,2.6,0.48717948717948717,6.136363636363637,2.4000000000000004,2.7,0.34445204698369253,cyclette
69300,8.333333333333334,2.6,2.9,0.4793093607305936,7.274247491638798,3.3,3.5999999999999996,0.35261178118908393,10.526315789473685,2.6,2.6,0.5073672806067172,3.6093408264844236,2.016612881340387,2.0455466606953516,0.20384258000699243,9.836065573770492,2.6,2.6500000000000004,0.48664529914529914,6.136363636363637,2.4000000000000004,2.7,0.3475378787878789,cyclette
69600,5.084745762711865,2.8,2.8,0.4857142857142857,11.731266149870798,8.1,8.9,0.44277777777777777,9.375,2.7,2.7,0.5,3.810454180411616,2.5456866945125247,2.7305963037630034,0.20386941086734103,7.228915662650602,3.2,3.4,0.4861111111111111,6.705198678902437,4.3,4.6,0.36455958043672776,cyclette
69900,5.454545454545455,2.5,2.7,0.475,11.940065553301077,7.6499999999999995,10.1,0.4272789672629836,9.230769230769232,2.7,2.7,0.5,3.8248825313689316,2.593784910334889,2.749661006828248,0.2039299170156333,6.451612903225806,3.5,3.75,0.4859126984126984,6.081909653076198,4.975,5.5,0.3714243770046329,cyclette
70200,5.106475445458496,2.75,2.7,0.4809523809523809,11.882513795821835,7.925,9.075000000000001,0.4510958073458073,9.375,2.7,2.7,0.5,3.8268171524725885,2.5669789176275017,2.74082346780744,0.20332267276870425,6.666666666666666,3.3499999999999996,3.5,0.48886689757545765,6.481984019297454,4.525,4.800000000000001,0.36930506688142645,cyclette
70500,7.272994416691155,2.95,3.4,0.475,7.320261437908497,3.975000000000001,4.875000000000001,0.37098467760752896,10.526315789473683,2.6,2.6,0.5094339622641509,3.6265189672146363,2.0465799284635917,2.1495940939624116,0.20172182688990273,8.108108108108107,3.0,3.1,0.4857142857142857,7.018534072105499,3.475000000000001,4.0,0.35862470862470874,cyclette
70800,7.894736842105263,2.8,3.3,0.4834428024083196,7.541322314049587,3.5000000000000004,4.1,0.3632078991898961,10.90909090909091,2.6,2.5,0.5094339622641509,3.5772996052864476,1.9903504897469486,1.9704714038505313,0.20348303777805357,8.823529411764707,2.8,2.8,0.5,6.499510078387457,3.0000000000000004,3.1999999999999997,0.35520034960333463,cyclette
71100,6.593406593406593,3.1,3.5,0.475,7.626774847870183,4.6,5.7,0.3798449612403101,11.11111111111111,2.6,2.5,0.5083542188805347,3.545455544952431,1.9421122613542703,1.9475089040978142,0.20355379797271808,9.09090909090909,2.7,2.7,0.4893617021276596,6.521739130434783,2.8000000000000003,3.0000000000000004,0.3513513513513514,cyclette
71400,7.317073170731708,3.0,3.3,0.48412698412698413,7.184553210597216,3.9,4.6,0.37832310838445804,10.526315789473683,2.6,2.6,0.5087719298245614,3.6286371789000342,2.038784526124349,2.14095184012191,0.20154462558809116,9.230769230769232,2.7,2.7,0.48837209302325574,6.244448638806237,2.8,3.0,0.355419206668556,cyclette
71700,9.523809523809524,2.5,2.6,0.48648648648648646,6.76760196933915,2.5999999999999996,3.0,0.3695805180180181,10.344827586206897,2.7,2.6,0.5053763440860215,3.64209728021659,2.099377639003674,2.219346776128116,0.20082040512337582,9.523809523809524,2.6,2.6,0.4893617021276596,5.925925925925925,2.5249999999999995,2.7,0.34183558558558563,cyclette
72000,8.21917808219178,2.8,2.95,0.4845784621233723,7.323697004548069,3.4,3.8,0.3569284399392759,9.836065573770492,2.7,2.6,0.5076923076923077,3.6771408218519492,2.2691480530600563,2.412911343705958,0.20130599338234914,9.375,2.6,2.7,0.4893617021276596,6.1044176706827304,2.6000000000000005,2.8,0.3456014722710488,cyclette
72300,8.333333333333334,2.8,2.9,0.4857142857142857,7.383100902379,3.325,3.649999999999999,0.3509184499710816,10.0,2.7,2.6,0.5053763440860215,3.665855938976265,2.200142332019022,2.3875396083421787,0.20114349918791039,9.230769230769232,2.7,2.7,0.4893617021276596,6.356589147286821,2.6000000000000005,2.9000000000000004,0.3548085901027077,cyclette
72600,8.823529411764707,2.6,2.7,0.48648648648648646,7.078790774442949,2.8,3.3,0.35557415917948915,10.169491525423728,2.7,2.6,0.5,3.6382036182231694,2.1255126903628883,2.354027930813722,0.2010843771637181,9.230769230769232,2.7,2.7,0.4893617021276596,6.436781609195401,2.6000000000000005,2.9000000000000004,0.3548085901027077,cyclette
72900,10.344827586206895,2.4,2.5,0.4868329868329868,6.690777576853525,2.3999999999999995,2.8,0.3783298895986598,10.169491525423728,2.7,2.6,0.5053763440860215,3.652259977250208,2.1742019875689036,2.3784739078945494,0.20127094606120538,9.523809523809524,2.6,2.6500000000000004,0.48886689757545765,5.925925925925925,2.5,2.7,0.34234234234234234,cyclette
73200,8.695652173913043,2.6,2.8,0.48717948717948717,6.950354609929077,3.0,3.4000000000000004,0.3480610298792117,10.526315789473683,2.6,2.6,0.5070422535211268,3.5875733332392743,2.0206129657732546,2.097304935277307,0.20134554191787055,9.230769230769232,2.7,2.7,0.48837209302325574,6.225296442687748,2.7,3.0,0.35647943387881464,cyclette
73500,5.555555555555555,3.25,3.55,0.475,8.610944515585238,6.35,7.300000000000001,0.42350359614139144,10.6203007518797,2.6,2.6,0.5073672806067172,3.5716573949415107,1.9854628199688824,2.017595635002638,0.20264360909896081,7.692307692307692,3.1,3.3,0.48837209302325574,6.871794871794871,3.5999999999999996,4.4,0.36115156267503074,cyclette
73800,5.660377358490567,3.5,3.6,0.4794520547945206,8.167675021607607,6.199999999999999,7.0,0.4147991116495053,10.90909090909091,2.6,2.5,0.5094339622641509,3.5543500331277382,1.960659375038419,1.9528239237934606,0.20292289530947058,7.792207792207793,3.1,3.1500000000000004,0.4898731587561375,6.920515574650913,3.5749999999999993,4.1,0.3622636796891413,cyclette
74100,7.407407407407407,3.0,3.3,0.48412698412698413,7.077205882352942,3.6999999999999997,4.5,0.37141967621419675,10.714285714285715,2.6,2.5,0.5092624356775299,3.5690210503159525,1.9657769384666701,2.002447146245424,0.20268359269169434,9.09090909090909,2.8,2.7,0.4954545454545455,6.450071667462973,2.8000000000000003,3.0000000000000004,0.3517267267267267,cyclette
74400,8.108108108108107,2.8,3.1,0.48717948717948717,7.236842105263158,3.5000000000000004,3.8,0.36085075055663296,10.714285714285715,2.6,2.5,0.509090909090909,3.5635582711504927,1.962726306712839,2.0006906252767487,0.20274308842645944,9.230769230769232,2.6,2.7,0.49615384615384617,6.274509803921568,2.6000000000000005,2.9000000000000004,0.35512298103020323,cyclette
74700,5.9405940594059405,3.3,3.8,0.47457627118644063,7.518296739853628,5.699999999999999,6.699999999999999,0.407298245614035,10.90909090909091,2.6,2.5,0.5094339622641509,3.5451464307745932,1.9351903699206552,1.955893183259417,0.20333494150279086,7.692307692307693,3.1,3.2,0.4931663216851333,6.871794871794871,3.7250000000000005,4.199999999999999,0.36743543638907245,cyclette
75000,6.89655172413793,3.1,3.5,0.48148148148148145,7.342657342657343,4.300000000000001,5.2,0.3842876560879014,10.16949152542373,2.7,2.6,0.5078144078144078,3.6214157099228936,2.0961541445546232,2.307104395206924,0.20046124195400947,8.333333333333334,2.8,2.9,0.5,6.617647058823529,3.1749999999999994,3.4,0.3570901812052255,cyclette
75300,5.769230769230768,3.4,3.8,0.4794520547945206,7.662835249042146,5.9,6.699999999999999,0.41614863931482243,9.67741935483871,2.7,2.6,0.5,3.7122699656265703,2.4065027758917052,2.5566467245963573,0.2034441325967126,7.792207792207793,3.1,3.1,0.4903846153846154,6.736842105263158,3.55,4.1,0.36455958043672776,cyclette
75600,7.228915662650602,3.1,3.4,0.4853721129170231,7.1174106841358835,4.199999999999999,4.7,0.38381489191650703,10.714285714285715,2.6,2.5,0.5089314194577352,3.5674992674752453,1.9590635191184216,1.999689377816953,0.203047560673671,8.571428571428571,2.8,2.8,0.5,6.5,3.1,3.3000000000000003,0.36112185686653764,cyclette
75900,8.695652173913043,2.6,2.8,0.48808848553601814,6.950354609929077,3.0,3.4000000000000004,0.3532814778804083,10.90909090909091,2.6,2.5,0.5092624356775299,3.543776245350779,1.9295143274743174,1.9474443667750403,0.20384131664070756,10.0,2.6,2.6,0.5,6.041426927502878,2.4000000000000004,2.6000000000000005,0.3564399096582177,cyclette
76200,7.692307692307693,2.8,3.3,0.4845784621233723,7.326865172298427,3.6,4.175000000000001,0.369977806339608,10.526315789473685,2.6,2.5,0.5094339622641509,3.580996494669812,1.9975519314441452,2.0077002320158117,0.20178078344056663,9.090909090909092,2.7,2.7,0.48837209302325574,6.3768115942029,2.8,2.9,0.35819442531110796,cyclette
76500,8.571428571428571,2.7,2.8,0.48780487804878053,7.083333333333333,3.1000000000000005,3.4,0.35020618041266854,10.526315789473685,2.6,2.6,0.5094339622641509,3.5868353467376273,1.9997698970737625,2.042274950616645,0.2015886065977849,9.523809523809524,2.6,2.6,0.4912280701754386,5.925925925925925,2.5,2.75,0.347524154589372,cyclette
76800,6.315789473684211,3.3,3.6,0.47619047619047616,7.1376011773362755,5.199999999999999,6.1,0.40632252636736366,10.526315789473685,2.6,2.5,0.5094339622641509,3.5965606418674763,1.9956577504818738,2.1066813093745176,0.20097241982443262,7.228915662650602,3.3,3.3,0.5,6.3344897545141015,4.3,4.5,0.3714279718736809,cyclette
