fB_median_Thorax,fBmedian_Abdomen,fB_median_Tot
10.16949153,10,10.16949153
10,10.34482759,10.16949153
10,10.34482759,10.16949153
10.16949153,10.34482759,10.16949153
10.16949153,10.16949153,10.16949153
10,10.16949153,10.16949153
10.16949153,10,10
9.836065574,9.230769231,9.523809524
9.836065574,9.375,9.523809524
10.16949153,9.836065574,10
10.16949153,9.677419355,9.836065574
10,9.677419355,9.836065574
10.16949153,9.836065574,10
10,9.836065574,9.836065574
10,9.677419355,9.836065574
10,9.677419355,9.677419355
10,9.836065574,9.836065574
10,9.836065574,9.677419355
10,9.230769231,9.375
9.836065574,9.230769231,9.375
9.836065574,9.523809524,9.523809524
10,9.230769231,9.230769231
10.16949153,9.230769231,9.230769231
10,9.836065574,9.677419355
10,9.836065574,9.677419355
10,9.836065574,9.836065574
10,9.836065574,9.836065574
10,9.836065574,9.836065574
10,9.836065574,9.836065574
10,9.677419355,9.677419355
10,9.677419355,9.677419355
10,9.677419355,9.836065574
10,9.836065574,9.836065574
10,9.836065574,10
9.090909091,4.347826087,8.695652174
8.450704225,4.545454545,8.695652174
8.955223881,9.090909091,10
10.16949153,9.836065574,10
10.16949153,10,10
10.16949153,10,10.16949153
10.16949153,10,10
10.34482759,10,10
10.34482759,9.836065574,9.836065574
10.16949153,9.836065574,10
10.16949153,9.836065574,10
10.34482759,9.677419355,9.677419355
10,9.836065574,10
10,9.836065574,10
10.34482759,10,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10,10.16949153
10.34482759,10,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10,10.16949153
10.34482759,10,10.16949153
10.34482759,10,10.16949153
10.34482759,10,10.16949153
10,10,9.836065574
10,10,9.836065574
10.34482759,9.836065574,10
10.34482759,9.836065574,10
10.34482759,10,10
10.34482759,10,10
10.16949153,10,10
10.16949153,9.836065574,9.677419355
10.16949153,10,10
10.34482759,9.836065574,9.836065574
10.16949153,9.836065574,9.836065574
9.677419355,10,9.677419355
9.677419355,10,9.677419355
10.16949153,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10,10,10
10,10,10
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.16949153,10.16949153,10.16949153
10.16949153,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.34482759
9.375,9.090909091,8.955223881
9.375,8.219178082,8.695652174
9.523809524,9.090909091,9.090909091
9.523809524,10,10
8.955223881,10,9.523809524
9.375,10.16949153,9.677419355
10.16949153,10,10.16949153
10,10.16949153,10.34482759
10,10.16949153,10.16949153
10,9.836065574,10.16949153
10,9.836065574,10
10,9.836065574,10
9.836065574,10.16949153,10
10,10.16949153,10.16949153
10,9.836065574,10.16949153
10.16949153,9.836065574,10.16949153
10.16949153,9.836065574,10.16949153
10.16949153,9.836065574,10.16949153
10.16949153,10,10.34482759
10,10,10.16949153
10,10,10.34482759
10,10,10.34482759
10.16949153,10,10.34482759
9.836065574,9.375,9.375
4.448349717,3.085832143,1.02915952
4.448349717,3.085832143,1.02915952
9.375,10.16949153,9.523809524
9.523809524,10.34482759,10.16949153
9.523809524,10.16949153,9.523809524
9.677419355,10.34482759,9.836065574
10,10.16949153,10.16949153
10.16949153,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.52631579
10.16949153,10.34482759,10.16949153
10.34482759,10.34482759,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.52631579
10.34482759,10.52631579,10.52631579
10.34482759,10.34482759,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10,10.52631579,10.34482759
10.16949153,10.52631579,10.25715956
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.52631579,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.52631579
10.43557169,10.52631579,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.16949153,10.52631579,10.34482759
10.16949153,10.52631579,10.34482759
10.16949153,10.34482759,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
10.16949153,10.52631579,10.16949153
10.16949153,10.52631579,10.16949153
10.16949153,10.34482759,10.16949153
10,10.34482759,10.16949153
10.16949153,10.34482759,10.16949153
10.16949153,10.52631579,10.34482759
10.16949153,10.52631579,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
10.16949153,10.34482759,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.52631579,10.34482759
8.955223881,8,8.955223881
8.219178082,5.825242718,8.333333333
8.889376646,9.230769231,9.090909091
10.34482759,10.34482759,10.34482759
10.16949153,10.34482759,10.34482759
10.16949153,10.16949153,10.16949153
10.34482759,10,10.16949153
10.34482759,9.836065574,10
10.34482759,10,10.16949153
10.34482759,9.836065574,10
10.34482759,10,10
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.16949153,10.34482759,10.16949153
10.34482759,10.34482759,10.34482759
10.16949153,10,10
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.34482759
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.16949153
10.34482759,10.16949153,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.16949153,10.34482759
10.34482759,10.34482759,10.34482759
10.16949153,10.16949153,10.16949153
10.16949153,10.16949153,10.16949153
10.16949153,10.16949153,10.34482759
10.34482759,10.16949153,10.34482759
10.16949153,10.34482759,10.34482759
10.16949153,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
10.16949153,10.34482759,10.16949153
10.16949153,10.16949153,10.16949153
10.34482759,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
10.16949153,10.34482759,10.16949153
3.015075377,3,8.955223881
3.015075377,3.015151515,8.955223881
10.16949153,9.836065574,10.16949153
9.836065574,10.34482759,10.16949153
9.836065574,10.34482759,10.16949153
10,10.34482759,10.16949153
10.16949153,10.34482759,10.34482759
10.34482759,10.52631579,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
10.16949153,10.34482759,10.34482759
9.523809524,9.230769231,9.677419355
9.523809524,9.230769231,9.677419355
10.34482759,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
2.569781276,2.366873113,8.823529412
2.569781276,2.366873113,8.823529412
9.523809524,9.677419355,10
10.16949153,10.16949153,10
10.16949153,10.16949153,10.16949153
10.34482759,10.34482759,10.16949153
10.34482759,10.34482759,10.34482759
10.34482759,10.34482759,10.34482759
10.34482759,10.16949153,10.34482759
10.16949153,10.16949153,10.16949153
3.370786517,3.409090909,9.090909091
3.370786517,3.409090909,8.955223881
9.375,9.677419355,9.230769231
10.34482759,10.16949153,10.16949153
10.34482759,10,10.16949153
10.34482759,10.34482759,10.34482759
10.34482759,9.836065574,10
10.34482759,9.677419355,9.836065574
10.34482759,9.677419355,9.836065574
2.352941176,3.788542746,1.812688822
2.33463035,0.465116279,1.880370385
0.862068966,0.947875494,0.466950251
,,
6.976744186,7.625482625,9.523809524
3.973509934,5.164835165,2.955665025
4.87804878,5.714285714,5.309734513
6.25,8.108108108,10.25715956
9.230769231,9.761904762,10.16949153
9.090909091,9.239516702,10.16949153
9.230769231,10.08474576,10.25715956
9.523809524,23.53846154,10.52631579
6.52173913,8.219178082,6.976744186
6.52173913,8.219178082,6.976744186
8.243929983,9.16511194,9.523809524
1.287553648,0.858369099,0.75539829
1.94812465,2.941176471,1.295275591
6.282894737,2,1.460122699
7.067627494,7.594936709,6.976744186
6.897463002,8,7.192075797
7.102829924,7.792207792,6.897463002
7.792207792,7.792207792,7.407407407
8.633540373,7.843472317,8.333333333
8.823529412,6.52173913,8.571428571
6.897463002,6.593406593,7.058823529
5.242673993,3.157894737,6.315789474
5.504587156,4,6.451612903
7.894736842,6.742424242,7.692307692
8,4.255319149,6.593406593
8.571428571,4.255319149,6.593406593
8.955223881,7.742257742,7.058823529
9.090909091,20.68965517,10
9.600614439,20.68965517,10
1.94812465,0.550964187,1.319110723
0.609756098,1.268859577,1.851851852
0.424447598,1.986754967,4.041549487
2.141715909,3.049535604,6.818181818
3.636363636,8.823529412,7.894736842
5.530071356,9.523809524,8.333333333
9.090909091,8.823529412,9.230769231
9.090909091,8.514492754,9.090909091
10,9.523809524,9.523809524
10,9.836065574,10.16949153
10,10,10.16949153
10,10.16949153,10.34482759
10,10.16949153,10.16949153
10,10,10.16949153
10,10,10.16949153
9.836065574,9.756742464,10
9.677419355,8.955223881,10
9.375,9.023066486,10.16949153
9.375,9.677419355,10
9.836065574,10,10
10,10.16949153,10.16949153
10,10,10
9.836065574,10,10.16949153
9.836065574,10,9.918032787
9.836065574,10,9.836065574
10,10.16949153,10.34482759
10,9.677419355,10.16949153
3.145586298,2.941176471,1.919303409
3.145586298,2.941176471,1.919303409
9.523809524,7.894736842,8.276255708
9.836065574,9.677419355,10
9.918032787,9.918032787,9.836065574
9.836065574,9.677419355,9.836065574
9.836065574,9.677419355,9.836065574
9.677419355,9.677419355,9.836065574
9.918032787,9.756742464,9.836065574
10,9.160839161,9.230769231
10.16949153,9.230769231,9.600614439
10.16949153,9.677419355,10.08474576
10.16949153,9.677419355,10.16949153
10,10,10
10.16949153,9.836065574,10
10.16949153,10,10.16949153
9.918032787,10,10.25715956
10.16949153,9.677419355,10.16949153
10.16949153,9.677419355,10.16949153
10.16949153,10,10.16949153
10.16949153,9.677419355,9.677419355
10,9.677419355,9.836065574
10.16949153,10,10.16949153
10.16949153,9.836065574,10.16949153
10.16949153,9.677419355,10
10.16949153,9.677419355,10.16949153
10,10,10
10,10,9.836065574
10,10.16949153,10.16949153
10.16949153,10,10.16949153
10.34482759,10,10.16949153
10.34482759,10,10.16949153
10.34482759,10,10.16949153
10.34482759,10,10.16949153
10.34482759,10.16949153,10.16949153
10.52631579,10,10.16949153
10.34482759,10,9.677419355
10.16949153,10,9.756742464
8.695652174,9.090909091,9.836065574
8.695652174,9.090909091,9.836065574
10.16949153,10,9.836065574
10,10,9.836065574
10,9.677419355,10
9.756742464,9.523809524,9.375
9.523809524,10.16949153,10
10,10,10
10.16949153,10,10
10.16949153,10,9.836065574
10.16949153,10,10.34482759
10.34482759,9.677419355,10.34482759
10.16949153,9.677419355,9.836065574
10.16949153,10.16949153,10
10.34482759,9.756742464,10.34482759
10.52631579,9.836065574,10.16949153
10.52631579,10.16949153,10.52631579
10.71428571,10.34482759,10.52631579
10.34482759,9.836065574,9.230769231
10.52631579,10,10
10.52631579,10,10.34482759
10.71428571,9.836065574,10.16949153
10.52631579,10.16949153,10.16949153
10.71428571,10,10.08474576
10.71428571,9.836065574,10
10.71428571,9.836065574,10.34482759
3.703703704,4.040816327,4.316546763
3.703703704,4.040816327,4.316546763
10.71428571,10.71428571,10.52631579
10.71428571,10.71428571,10.52631579
10.71428571,10.71428571,10.34482759
10.71428571,10.71428571,10.34482759
10.71428571,11.11111111,10.71428571
7.594936709,10.52631579,10
7.5,10.34482759,9.677419355
10,10.52631579,10.34482759
10.34482759,10.52631579,10.43557169
10.34482759,10.52631579,10.52631579
10.16949153,10.90909091,10.52631579
10.34482759,10.34482759,9.836065574
10.52631579,10.34482759,10
10.71428571,10.52631579,10.34482759
10.71428571,10.90909091,10.52631579
10.90909091,10.52631579,10.34482759
10.52631579,10.71428571,10.34482759
10.34482759,10.71428571,10.34482759
10.71428571,10.34482759,10.34482759
10.90909091,10.16949153,10.34482759
10.34482759,10.52631579,10.71428571
10,10.71428571,10
11.11111111,10.71428571,10.52631579
10.90909091,10.52631579,10.34482759
10.90909091,10.71428571,10.52631579
10.90909091,10.52631579,10.52631579
10.71428571,10.34482759,10.16949153
10.90909091,10.16949153,10.16949153
10.52631579,10.52631579,10.16949153
10.71428571,10.16949153,10.34482759
11.11111111,10.16949153,10.34482759
10.90909091,10.34482759,10.52631579
10.71428571,10.08474576,10.16949153
10.90909091,10.71428571,10.34482759
10.90909091,10.71428571,10.52631579
10.90909091,10.16949153,10.16949153
10.52631579,10,10.34482759
10.52631579,10.08474576,10.34482759
10.52631579,10.90909091,10.34482759
10.90909091,10.62030075,10.34482759
10.90909091,10.71428571,10.52631579
10.71428571,10.52631579,10.52631579
10.34482759,10.71428571,10.16949153
10.90909091,10.52631579,10.52631579
11.11111111,10.71428571,10.71428571
11.01010101,10.34482759,10.34482759
11.11111111,10.52631579,10.52631579
10.52631579,10.52631579,10.71428571
10.34482759,10.52631579,10.52631579
10.34482759,10.52631579,10.34482759
10.25715956,10.52631579,10.34482759
10.71428571,10.90909091,10.71428571
10,10.62030075,10.52631579
10.34482759,10.52631579,10.71428571
10.71428571,10.90909091,11.11111111
10.71428571,10.71428571,10.52631579
10.71428571,10.52631579,10.34482759
10.71428571,10.52631579,10.52631579
10.71428571,10.16949153,10.71428571
10.16949153,10.52631579,10.71428571
10.71428571,10.52631579,10.43557169
10.71428571,10.34482759,10.16949153
10.71428571,10.71428571,10.52631579
10.71428571,10.52631579,10.71428571
10.71428571,10.52631579,10.71428571
10.71428571,10.34482759,10.52631579
11.11111111,10.34482759,10.52631579
11.11111111,10.52631579,10.52631579
10.90909091,10.34482759,10.52631579
10.16949153,10.52631579,10.71428571
10.71428571,10.71428571,10.71428571
10.71428571,10.34482759,10.90909091
6.593406593,4,3.278688525
5.405405405,4.081632653,3.571934798
7.792207792,6.936647955,6.417295813
10.34482759,10,10.52631579
10.71428571,9.523809524,10.52631579
11.11111111,9.836065574,10.34482759
11.11111111,8.759590793,9.230769231
11.11111111,8.955223881,8.955223881
10.52631579,10,10
11.11111111,9.375,9.677419355
11.11111111,9.918032787,10.52631579
9.836065574,9.523809524,9.375
9.375,9.375,9.375
10.71428571,10.16949153,10.52631579
10.71428571,10,10.16949153
11.32075472,10,10.16949153
10.90909091,10.16949153,10.34482759
10.71428571,10.16949153,10.16949153
10.90909091,10,10.71428571
11.11111111,9.836065574,10.52631579
11.11111111,9.677419355,10.34482759
9.523809524,8.571428571,7.5
9.302884615,9.090909091,9.375
6.217783505,9.160839161,9.090909091
6.25,10,9.090909091
10.71428571,10.16949153,11.11111111
10.52631579,10.34482759,10.90909091
10.90909091,10,9.836065574
10.52631579,10,9.523809524
10.16949153,9.836065574,11.11111111
11.11111111,9.677419355,10.71428571
10.71428571,10,10.71428571
11.11111111,10.16949153,10.71428571
11.11111111,10.34482759,10.71428571
11.32075472,10.34482759,10.71428571
11.32075472,10.16949153,10.16949153
11.32075472,10.52631579,10.16949153
10.90909091,10,10.34482759
11.11111111,10.16949153,10.90909091
11.32075472,10.16949153,10.90909091
11.32075472,10.16949153,10.90909091
1.993355482,3.529411765,4.109589041
1.993355482,3.529411765,4.109589041
10.71428571,10.34482759,10.71428571
11.11111111,10.34482759,10.16949153
11.11111111,10.52631579,10.34482759
2.836499866,2.912621359,2.764976959
0.312993147,2.941176471,2.764976959
1.923076923,3.614457831,5.797236744
9.523809524,9.523809524,9.523809524
9.677419355,9.677419355,8.333333333
10.90909091,10,9.677419355
11.32075472,9.023066486,9.523809524
11.32075472,9.836065574,10.16949153
11.53846154,10.34482759,10.90909091
11.32075472,10.34482759,10.16949153
11.53846154,10.16949153,10.34482759
11.53846154,10.16949153,10.34482759
11.32075472,10,10.34482759
10.71428571,9.230769231,8.571428571
10.52631579,10.34482759,10.71428571
11.32075472,10.34482759,10.71428571
11.11111111,10.34482759,10.71428571
11.32075472,10.34482759,10.34482759
11.32075472,10.16949153,10.34482759
11.32075472,10.16949153,10
11.32075472,10,10.16949153
11.32075472,10.34482759,11.11111111
11.32075472,10.34482759,10.90909091
11.32075472,10.71428571,11.11111111
11.32075472,10.52631579,10.90909091
11.32075472,10.52631579,10.71428571
11.32075472,10.52631579,10.52631579
11.32075472,10.52631579,10.52631579
11.32075472,10.90909091,11.32075472
10.71428571,10.52631579,11.32075472
11.11111111,10.16949153,9.375
11.32075472,10.52631579,10.71428571
11.32075472,11.11111111,11.11111111
11.32075472,10.90909091,11.11111111
11.32075472,10.90909091,11.32075472
10.90909091,11.11111111,11.53846154
11.32075472,10.90909091,11.53846154
11.32075472,11.11111111,11.32075472
11.32075472,10.71428571,11.11111111
11.32075472,10.52631579,10.71428571
11.32075472,11.32075472,11.53846154
11.32075472,11.11111111,11.53846154
10.90909091,10.90909091,11.11111111
11.32075472,11.32075472,11.76470588
11.32075472,11.11111111,11.53846154
11.32075472,11.11111111,10.90909091
11.32075472,11.11111111,11.11111111
11.32075472,11.53846154,11.76470588
11.32075472,11.53846154,11.76470588
11.53846154,11.53846154,11.76470588
11.32075472,10.90909091,10.52631579
11.32075472,11.32075472,11.53846154
11.32075472,11.11111111,11.53846154
11.32075472,11.11111111,11.76470588
10.90909091,11.76470588,11.53846154
10.90909091,10.71428571,9.677419355
11.32075472,10.71428571,9.677419355
11.32075472,11.53846154,11.32075472
11.32075472,11.65158371,11.32075472
11.32075472,11.32075472,10.71428571
10.90909091,11.32075472,10.71428571
10.90909091,11.32075472,11.21593291
11.32075472,11.53846154,11.11111111
11.32075472,11.76470588,11.53846154
11.32075472,11.76470588,11.76470588
11.32075472,11.53846154,11.76470588
10.52631579,12,11.53846154
10.71428571,12,11.76470588
11.11111111,11.76470588,11.76470588
11.32075472,11.76470588,11.76470588
11.32075472,12,12
11.32075472,12,11.76470588
11.32075472,12,11.76470588
10.90909091,11.76470588,12
11.32075472,12,12
11.11111111,12,12
11.11111111,11.76470588,12
11.32075472,11.76470588,12
11.32075472,12,12
11.32075472,12,12
11.32075472,12,12
11.11111111,12,11.53846154
11.11111111,12,11.53846154
11.11111111,11.76470588,11.53846154
10.90909091,11.76470588,11.11111111
11.32075472,11.76470588,11.32075472
11.11111111,12,11.76470588
11.11111111,12,12
11.11111111,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
10.52631579,12.24489796,12.24489796
11.11111111,12.24489796,12
11.32075472,12.24489796,12
11.32075472,12.24489796,11.76470588
11.32075472,12.24489796,12
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12
2.548963134,2.316740462,2.013422819
2.542372881,1.986754967,1.288653074
10.34482759,3.00120048,2.006711409
10.71428571,12.24489796,12
11.11111111,12.5,12.24489796
11.32075472,12.5,12.24489796
11.32075472,12.5,12.24489796
11.21593291,12.24489796,12.24489796
10.71428571,12.24489796,12.24489796
11.11111111,12.5,12.5
11.53846154,12.76595745,12.5
11.53846154,12.63297872,12.5
11.11111111,12.5,12.5
11.32075472,12.5,12.24489796
11.11111111,12.5,12.24489796
11.32075472,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.53846154,12.5,12.24489796
11.32075472,12.37244898,12.24489796
10.34482759,12.5,12
10.34482759,12.5,12
11.11111111,12.5,12.24489796
11.32075472,12.5,12.24489796
11.11111111,12.24489796,12.24489796
10.71428571,12.24489796,12
10.71428571,12.24489796,11.53846154
11.11111111,12,11.53846154
10.52631579,12,11.32075472
10.71428571,12.24489796,12
11.11111111,12.5,12.24489796
11.32075472,12.24489796,12
11.11111111,12.24489796,12
10.90909091,12,12
11.11111111,12,12
11.11111111,12,11.76470588
10.52631579,12,11.76470588
10.52631579,12.24489796,12
10.90909091,12.24489796,12
10.71428571,12.24489796,12.24489796
10.71428571,12.24489796,12.24489796
11.32075472,12,11.76470588
10.90909091,12,12
11.11111111,12.24489796,12
10.90909091,12.24489796,12.24489796
10.90909091,12.24489796,12
11.32075472,12.24489796,12
11.32075472,12,12
11.11111111,12.24489796,11.76470588
11.11111111,12.24489796,11.76470588
11.32075472,12.24489796,12
10.90909091,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12,11.53846154
10.90909091,12,11.76470588
10.90909091,12,11.76470588
10,12.24489796,11.53846154
10.16949153,12,11.53846154
11.32075472,12,11.53846154
11.11111111,12.24489796,12.24489796
10.90909091,12.24489796,12.24489796
10.90909091,12.24489796,12.24489796
2.752351493,2.298850575,2.531690642
2.739726027,2.189781022,2.531690642
11.32075472,11.76470588,11.32075472
11.32075472,12.24489796,12
11.32075472,12.24489796,12
11.11111111,12.24489796,12.24489796
11.32075472,12.5,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.53846154,12.24489796,12.24489796
11.32075472,12,12
10.71428571,12.24489796,12
11.11111111,12.24489796,11.76470588
11.11111111,12.24489796,11.76470588
11.11111111,12.24489796,12.24489796
11.53846154,12.24489796,12.24489796
11.32075472,12.5,12.24489796
11.11111111,12.5,12.24489796
9.836065574,12.24489796,12.24489796
3.03030303,10.52631579,8.219178082
3.03030303,2.505230126,2.69058296
10.34482759,7.407407407,7.407407407
10.34482759,12.5,12.24489796
11.11111111,12.5,12.24489796
10.52631579,12.5,12.24489796
11.11111111,12.5,12.24489796
11.32075472,12.5,12.24489796
11.32075472,12.5,12.24489796
11.11111111,12.5,12.24489796
11.11111111,12.5,12.24489796
11.11111111,12.5,12.5
11.11111111,12.5,12.5
11.11111111,12.5,12.24489796
10.90909091,12.5,12.24489796
11.11111111,12.5,12.24489796
11.11111111,12.24489796,12.24489796
11.32075472,12.5,12.24489796
10.71428571,12.24489796,12.24489796
10.90909091,12.24489796,12.24489796
10.90909091,12.24489796,12
11.11111111,12.24489796,12
11.32075472,12.5,12.5
10.90909091,12.24489796,12.5
10.71428571,12.24489796,12.24489796
11.11111111,12.5,12.24489796
11.01010101,12.5,12.24489796
10.34482759,12.24489796,12.24489796
11.11111111,12.5,12.24489796
11.11111111,12.5,12.24489796
10.71428571,12.5,12.24489796
10.90909091,12.5,12.24489796
11.11111111,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
6.741573034,8.108108108,7.792207792
6.779877426,6.666666667,7.142857143
11.11111111,11.53846154,11.11111111
10.90909091,12,11.76470588
10.90909091,12.24489796,12
11.11111111,12,11.76470588
7.5,11.53846154,10.71428571
7.5,11.76470588,10.90909091
11.11111111,12.24489796,12
11.11111111,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.11111111,12,12
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12
11.11111111,12.24489796,12
11.11111111,11.76470588,10.90909091
10.90909091,11.76470588,10.90909091
3.870967742,11.53846154,11.53846154
3.821656051,11.53846154,11.11111111
7.692307692,12.24489796,11.32075472
11.11111111,12.24489796,12
10.52631579,12.24489796,12
4.285714286,9.230769231,8.108108108
4.316546763,1.788411308,1.951265943
10.16949153,7.228915663,7.228915663
10.90909091,12.24489796,12
11.32075472,12.24489796,12.24489796
11.21593291,12.5,12.24489796
10.90909091,12,11.53846154
10.52631579,12.24489796,12
11.11111111,12.5,12.24489796
11.21593291,12.24489796,12.24489796
11.11111111,12.5,12.24489796
11.32075472,12.5,12.24489796
11.32075472,12.5,12.5
11.32075472,12.5,12.5
10.90909091,11.11111111,10.16949153
11.32075472,11.11111111,10.34482759
11.11111111,12,12
10.52631579,12,11.76470588
10.71428571,12.24489796,12.24489796
11.11111111,12.5,12.24489796
11.11111111,12.24489796,12.5
10.90909091,12.24489796,12.5
11.32075472,12.24489796,12.24489796
11.11111111,12.5,12.24489796
10.90909091,12.5,12.24489796
11.11111111,12.5,12.24489796
10.90909091,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.32075472,12.5,12.24489796
10.34482759,12.5,12.24489796
10.34482759,12.5,12.24489796
11.11111111,12,12
10.71428571,12,12.12244898
10.90909091,12,11.76470588
11.11111111,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
1.630434783,1.996677741,1.033694405
1.776755853,1.840490798,1.288653074
6.976744186,2,1.851851852
11.11111111,12.5,12.24489796
11.53846154,12.24489796,12
10.90909091,12.24489796,12.24489796
9.375,12.24489796,12.24489796
10.16949153,12.24489796,12.24489796
10.52631579,12.24489796,12.5
10.90909091,12,12.24489796
10.16949153,12.24489796,12.24489796
10.71428571,12.24489796,12.5
10.52631579,12.5,12.24489796
10.71428571,12.5,12.24489796
11.11111111,12.5,12.5
10.90909091,12.5,12.5
10.90909091,12.5,12.5
9.375,12.24489796,12.5
10.16949153,12.24489796,12.5
10.34482759,12.5,12.5
10.90909091,12.5,12.24489796
11.11111111,12.24489796,12
9.677419355,12,12
8.955223881,12,12
9.375,12.24489796,12.24489796
11.32075472,12.5,12.24489796
11.32075472,12.5,12.24489796
11.32075472,12.5,12.24489796
11.53846154,12.5,12.24489796
11.11111111,12.5,12.5
11.11111111,12.5,12.5
11.32075472,12.5,12.5
11.32075472,12.5,12.5
11.53846154,12.5,12.5
11.53846154,12.5,12.5
8.108108108,12,12.24489796
8,12,12
11.76470588,12.5,12.5
10.52631579,12.24489796,12.24489796
10.52631579,12.24489796,12.24489796
11.32075472,12.5,12.24489796
11.11111111,12.5,12.24489796
11.11111111,12.5,12.24489796
11.11111111,12.5,12.24489796
10.90909091,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.11111111,12.5,12.5
11.11111111,12.24489796,12.5
10.52631579,12.24489796,12.5
10.34482759,12.5,12.24489796
11.11111111,12.5,12.24489796
10.71428571,12.5,12.5
10.52631579,12.5,12.5
10.71428571,12.5,12.5
10.71428571,12.24489796,12.5
10.90909091,12.24489796,12.5
11.11111111,12.5,12.5
11.11111111,12.5,12.5
10.52631579,12.5,12.5
11.11111111,12.5,12.5
10.90909091,12.5,12.5
10.71428571,12.5,12.5
10.71428571,12.24489796,12.24489796
10.90909091,12.24489796,12.24489796
10.34482759,12.24489796,12.24489796
10.71428571,12.5,12.5
10.52631579,12.24489796,12.5
11.11111111,12.24489796,12.5
1.993355482,6.896551724,10.71428571
1.275355771,2.013422819,3.986754967
1.565217391,2.013422819,3.986754967
11.32075472,12.24489796,12.24489796
11.11111111,12.24489796,12
11.32075472,12.12244898,12
9.230769231,12.24489796,12.24489796
9.523809524,12.24489796,12.24489796
10.90909091,12.24489796,12.24489796
